OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
7,29,KARNATAKA,5,BIDAR,52,Aurad (SC),7,BIDAR,2907,,2.2347983891,0.10606791387,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:52
7,29,KARNATAKA,5,BIDAR,51,Bhalki,7,BIDAR,2907,,2.05978134943,0.09540904771,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:51
7,29,KARNATAKA,5,BIDAR,50,Bidar,7,BIDAR,2907,,1.14975434918,0.02916124593,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:50
7,29,KARNATAKA,5,BIDAR,47,Basavakalyan,7,BIDAR,2907,,2.13110363604,0.08503688759,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:47
7,29,KARNATAKA,5,BIDAR,49,Bidar South,7,BIDAR,2907,,1.75841246172,0.07133878411,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:49
7,29,KARNATAKA,5,BIDAR,48,Homnabad,7,BIDAR,2907,,1.6424657447,0.07900334734,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:48
7,29,KARNATAKA,4,GULBARGA,46,Aland,7,BIDAR,2907,,2.06040447482,0.11557454364,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:46
5,29,KARNATAKA,4,GULBARGA,43,Gulbarga Rural(SC),5,GULBARGA (SC),2905,,2.72272788991,0.11899214097,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:43
7,29,KARNATAKA,4,GULBARGA,42,Chincholi (SC),7,BIDAR,2907,,2.65606437222,0.13343541548,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:42
4,29,KARNATAKA,3,BIJAPUR,31,Nagthan (SC),4,BIJAPUR (SC),2904,,3.74905906117,0.12590806403,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:31
5,29,KARNATAKA,4,GULBARGA,44,Gulbarga Dakshin,5,GULBARGA (SC),2905,,1.13635693611,0.03032466192,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:44
5,29,KARNATAKA,4,GULBARGA,40,Chittapur (SC),5,GULBARGA (SC),2905,,2.61807561257,0.11020401524,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:40
5,29,KARNATAKA,4,GULBARGA,41,Sedam,5,GULBARGA (SC),2905,,2.14420070886,0.11482029783,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:41
5,29,KARNATAKA,4,GULBARGA,45,Gulbarga Uttar,5,GULBARGA (SC),2905,,0.45751935927,0.00547384698,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:45
5,29,KARNATAKA,4,GULBARGA,34,Afzalpur,5,GULBARGA (SC),2905,,3.32809226217,0.14551815672,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:34
4,29,KARNATAKA,3,BIJAPUR,32,Indi,4,BIJAPUR (SC),2904,,2.18359756003,0.12385423026,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:32
4,29,KARNATAKA,3,BIJAPUR,33,Sindgi,4,BIJAPUR (SC),2904,,2.77599321549,0.12718606759,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:33
5,29,KARNATAKA,4,GULBARGA,35,Jevargi,5,GULBARGA (SC),2905,,2.98450465869,0.15654668687,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:35
4,29,KARNATAKA,3,BIJAPUR,29,Babaleshwar,4,BIJAPUR (SC),2904,,2.73516717798,0.14404980239,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:29
1,29,KARNATAKA,1,BELGAUM,4,Kagwad,1,CHIKKODI,2901,,1.97833413172,0.07571681262,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:4
1,29,KARNATAKA,1,BELGAUM,3,Athani,1,CHIKKODI,2901,,1.75839504479,0.09330454001,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:3
4,29,KARNATAKA,3,BIJAPUR,27,Devar Hippargi,4,BIJAPUR (SC),2904,,3.15816412342,0.1305640512,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:27
4,29,KARNATAKA,3,BIJAPUR,30,Bijapur City,4,BIJAPUR (SC),2904,,0.56555597871,0.01172173459,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:30
5,29,KARNATAKA,4,GULBARGA,39,Gurmitkal,5,GULBARGA (SC),2905,,2.7095096917,0.12510773861,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:39
6,29,KARNATAKA,4,GULBARGA,37,Shahapur,6,RAICHUR (ST),2906,,2.10500320833,0.09548113468,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:37
6,29,KARNATAKA,4,GULBARGA,38,Yadgir,6,RAICHUR (ST),2906,,2.32695671902,0.10335151022,country:in/state:ka,KA,country:in/state:ka/assembly-constituency:38
