OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,WIKIDATA,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
23,28,ANDHRA PRADESH,14,EAST GODAVARI,158,Peddapuram,Q7159054,23,KAKINADA,2823,,0.780255965680000,0.023845338360000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:158
25,28,ANDHRA PRADESH,15,WEST GODAVARI,173,Kovvur,Q6434912,25,RAJAHMUNDRY,2825,,0.891764733370000,0.026295059690000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:173
25,28,ANDHRA PRADESH,15,WEST GODAVARI,185,Gopalapuram,Q5584222,25,RAJAHMUNDRY,2825,,1.835580111060000,0.077086562230000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:185
23,28,ANDHRA PRADESH,14,EAST GODAVARI,156,Pithapuram,Q7198923,23,KAKINADA,2823,,0.829288145450000,0.031432245580000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:156
27,28,ANDHRA PRADESH,15,WEST GODAVARI,187,Chintalapudi,Q5101310,27,ELURU,2827,,2.458820677420000,0.080644400020000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:187
25,28,ANDHRA PRADESH,14,EAST GODAVARI,168,Rajanagaram,Q19604959,25,RAJAHMUNDRY,2825,,1.378605135380000,0.051792324610000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:168
23,28,ANDHRA PRADESH,14,EAST GODAVARI,171,Jaggampeta,Q6122527,23,KAKINADA,2823,,1.341622484120000,0.050646741520000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:171
26,28,ANDHRA PRADESH,15,WEST GODAVARI,181,Tadepalligudem,Q7674450,26,NARSAPURAM,2826,,0.912587647270000,0.028590061110000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:181
23,28,ANDHRA PRADESH,14,EAST GODAVARI,160,Kakinada City,Q15692228,23,KAKINADA,2823,,0.085981223120000,0.000415224560000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:160
29,28,ANDHRA PRADESH,16,KRISHNA,201,Mylavaram,Q6947638,29,VIJAYAWADA,2829,,1.630678099520000,0.069367935400000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:201
24,28,ANDHRA PRADESH,14,EAST GODAVARI,167,Mandapeta,Q13005190,24,AMALAPURAM (SC),2824,,1.159021277300000,0.025260904190000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:167
24,28,ANDHRA PRADESH,14,EAST GODAVARI,162,Mummidivaram,Q6935438,24,AMALAPURAM (SC),2824,,2.352530479470000,0.062345809020000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:162
24,28,ANDHRA PRADESH,14,EAST GODAVARI,166,Kothapeta,Q6434017,24,AMALAPURAM (SC),2824,,1.119689867270000,0.035291832300000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:166
25,28,ANDHRA PRADESH,14,EAST GODAVARI,170,Rajahmundry Rural,Q7285649,25,RAJAHMUNDRY,2825,,0.504709690060000,0.008772290230000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:170
29,28,ANDHRA PRADESH,16,KRISHNA,203,Jaggayyapeta,Q6122533,29,VIJAYAWADA,2829,,1.090851331730000,0.053707640550000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:203
27,28,ANDHRA PRADESH,16,KRISHNA,189,Nuzvid,Q7070704,27,ELURU,2827,,1.827670600730000,0.082998592620000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:189
23,28,ANDHRA PRADESH,14,EAST GODAVARI,157,Kakinada(Rural),Q18386679,23,KAKINADA,2823,,0.933302150170000,0.018932035740000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:157
28,28,ANDHRA PRADESH,16,KRISHNA,190,Gannavaram,Q5521414,28,MACHILIPATNAM,2828,,1.692581137130000,0.054641915640000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:190
24,28,ANDHRA PRADESH,14,EAST GODAVARI,165,Gannavaram(SC),Q5521413,24,AMALAPURAM (SC),2824,,0.912267399120000,0.024760789310000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:165
27,28,ANDHRA PRADESH,15,WEST GODAVARI,184,Eluru,Q5367925,27,ELURU,2827,,0.948459038760000,0.020680980470000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:184
31,28,ANDHRA PRADESH,17,GUNTUR,219,Gurajala,Q5619807,31,NARASARAOPET,2831,,1.874108944760000,0.088584644280000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:219
31,28,ANDHRA PRADESH,17,GUNTUR,204,Pedakurapadu,Q7158968,31,NARASARAOPET,2831,,1.875336945290000,0.095460655590000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:204
26,28,ANDHRA PRADESH,15,WEST GODAVARI,180,Tanuku,Q7683905,26,NARSAPURAM,2826,,0.895678725860000,0.020988552920000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:180
29,28,ANDHRA PRADESH,16,KRISHNA,202,Nandigama,Q6963305,29,VIJAYAWADA,2829,,1.346729948450000,0.070888788350000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:202
24,28,ANDHRA PRADESH,14,EAST GODAVARI,161,Ramachandrapuram,Q13007929,24,AMALAPURAM (SC),2824,,0.958303206640000,0.028138231190000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:161
27,28,ANDHRA PRADESH,15,WEST GODAVARI,183,Denduluru,Q5256854,27,ELURU,2827,,1.658386059670000,0.048819981230000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:183
27,28,ANDHRA PRADESH,15,WEST GODAVARI,182,Unguturu,Q7884569,27,ELURU,2827,,1.510606386680000,0.055000062680000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:182
25,28,ANDHRA PRADESH,15,WEST GODAVARI,174,Nidadavole,Q7030765,25,RAJAHMUNDRY,2825,,1.011244861070000,0.025389814170000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:174
28,28,ANDHRA PRADESH,16,KRISHNA,197,Penamaluru,Q7162194,28,MACHILIPATNAM,2828,,1.006080431830000,0.026237085160000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:197
29,28,ANDHRA PRADESH,16,KRISHNA,200,Vijayawada East,Q7929304,29,VIJAYAWADA,2829,,0.199225085090000,0.001425278940000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:200
24,28,ANDHRA PRADESH,14,EAST GODAVARI,164,Razole (SC),Q7299608,24,AMALAPURAM (SC),2824,,0.907581328620000,0.031938367790000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:164
28,28,ANDHRA PRADESH,16,KRISHNA,196,Pamarru,Q7129051,28,MACHILIPATNAM,2828,,1.416682795910000,0.051170227960000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:196
28,28,ANDHRA PRADESH,16,KRISHNA,191,Gudivada,Q12995694,28,MACHILIPATNAM,2828,,1.076766887750000,0.031129714480000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:191
29,28,ANDHRA PRADESH,16,KRISHNA,198,Vijayawada West,Q7929308,29,VIJAYAWADA,2829,,0.201531297460000,0.002155905150000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:198
26,28,ANDHRA PRADESH,15,WEST GODAVARI,176,Palakollu (Assembly constituency),Q13002056,26,NARSAPURAM,2826,,0.713497019810000,0.013584496840000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:176
29,28,ANDHRA PRADESH,16,KRISHNA,199,Vijayawada Central,Q7929303,29,VIJAYAWADA,2829,,0.220973279360000,0.002115286480000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:199
24,28,ANDHRA PRADESH,14,EAST GODAVARI,163,Amalapuram,Q16827751,24,AMALAPURAM (SC),2824,,0.744082939030000,0.026026988030000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:163
30,28,ANDHRA PRADESH,17,GUNTUR,205,Tadikonda,Q7674624,30,GUNTUR,2830,,1.673399796610000,0.057682311660000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:205
31,28,ANDHRA PRADESH,17,GUNTUR,220,Macherla,Q6723498,31,NARASARAOPET,2831,,2.210876959990000,0.143040026640000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:220
26,28,ANDHRA PRADESH,15,WEST GODAVARI,178,Bhimavaram,Q4901767,26,NARSAPURAM,2826,,1.184478408130000,0.026614024020000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:178
26,28,ANDHRA PRADESH,15,WEST GODAVARI,179,Undi,Q7883958,26,NARSAPURAM,2826,,1.157697704770000,0.038206127800000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:179
27,28,ANDHRA PRADESH,16,KRISHNA,192,Kaikalur,Q6347761,27,ELURU,2827,,1.574516607400000,0.055499997510000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:192
26,28,ANDHRA PRADESH,15,WEST GODAVARI,175,Achanta,Q4673475,26,NARSAPURAM,2826,,0.844980184780000,0.026673837000000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:175
31,28,ANDHRA PRADESH,17,GUNTUR,215,Chilakaluripet,Q5097573,31,NARASARAOPET,2831,,1.266434755700000,0.045262266170000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:215
28,28,ANDHRA PRADESH,16,KRISHNA,194,Machilipatnam,Q6723585,28,MACHILIPATNAM,2828,,1.121675270280000,0.034852815590000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:194
33,28,ANDHRA PRADESH,18,PRAKASAM,221,Yerragondapalem,Q8052656,33,ONGOLE,2833,,2.727528368970000,0.285326376000000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:221
30,28,ANDHRA PRADESH,17,GUNTUR,212,Prathipadu,Q7238667,30,GUNTUR,2830,,1.172142585200000,0.049288568020000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:212
30,28,ANDHRA PRADESH,17,GUNTUR,213,Guntur West,Q12995568,30,GUNTUR,2830,,0.354493009940000,0.006233820200000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:213
31,28,ANDHRA PRADESH,17,GUNTUR,216,Narasaraopet,Q6965404,31,NARASARAOPET,2831,,1.084495477730000,0.036447743400000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:216
30,28,ANDHRA PRADESH,17,GUNTUR,207,Ponnur,Q7227929,30,GUNTUR,2830,,1.218856843830000,0.036211713400000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:207
30,28,ANDHRA PRADESH,17,GUNTUR,210,Tenali,Q7699460,30,GUNTUR,2830,,0.896116221200000,0.022034290250000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:210
31,28,ANDHRA PRADESH,17,GUNTUR,218,Vinukonda,Q7932910,31,NARASARAOPET,2831,,2.023347976080000,0.140031268060000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:218
30,28,ANDHRA PRADESH,17,GUNTUR,214,Guntur East,Q5619491,30,GUNTUR,2830,,0.412201475940000,0.007174712200000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:214
26,28,ANDHRA PRADESH,15,WEST GODAVARI,177,Narasapuram,Q6965403,26,NARSAPURAM,2826,,0.929316076220000,0.024134759520000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:177
28,28,ANDHRA PRADESH,16,KRISHNA,193,Pedana,Q7158994,28,MACHILIPATNAM,2828,,1.759800624790000,0.053764059170000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:193
30,28,ANDHRA PRADESH,17,GUNTUR,206,Mangalagiri,Q6748670,30,GUNTUR,2830,,0.866063026860000,0.031694043210000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:206
31,28,ANDHRA PRADESH,17,GUNTUR,217,Sattenapalle,Q7426526,31,NARASARAOPET,2831,,1.610586951010000,0.066641054430000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:217
35,28,ANDHRA PRADESH,21,KURNOOL,262,Kodumur,Q6425461,35,KURNOOL,2835,,1.675567465220000,0.068332106680000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:262
35,28,ANDHRA PRADESH,21,KURNOOL,256,Kurnool,Q6446231,35,KURNOOL,2835,,0.726437213800000,0.017301120880000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:256
35,28,ANDHRA PRADESH,21,KURNOOL,263,Yemmiganur,Q8052168,35,KURNOOL,2835,,1.631384273620000,0.071387583540000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:263
32,28,ANDHRA PRADESH,18,PRAKASAM,225,Chirala,Q5101835,32,BAPATLA (SC),2832,,0.972063782570000,0.025083806450000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:225
35,28,ANDHRA PRADESH,21,KURNOOL,264,Mantralayam,Q6752194,35,KURNOOL,2835,,1.737050367290000,0.091218916530000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:264
33,28,ANDHRA PRADESH,18,PRAKASAM,222,Darsi,Q5225544,33,ONGOLE,2833,,2.204307510270000,0.121591159440000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:222
32,28,ANDHRA PRADESH,18,PRAKASAM,223,Parchur,Q7136476,32,BAPATLA (SC),2832,,1.910039526300000,0.078323537280000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:223
32,28,ANDHRA PRADESH,17,GUNTUR,211,Bapatla,Q4857502,32,BAPATLA (SC),2832,,1.138469521650000,0.036703293340000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:211
32,28,ANDHRA PRADESH,17,GUNTUR,209,Repalle,Q7313901,32,BAPATLA (SC),2832,,1.804626304840000,0.057337592490000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:209
32,28,ANDHRA PRADESH,18,PRAKASAM,224,Addanki,Q4681018,32,BAPATLA (SC),2832,,1.885461366410000,0.085486306910000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:224
34,28,ANDHRA PRADESH,21,KURNOOL,255,Nandikotkur,Q6963323,34,NANDYAL,2834,,1.943098980610000,0.136686384550000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:255
28,28,ANDHRA PRADESH,16,KRISHNA,195,Avanigadda,Q12990852,28,MACHILIPATNAM,2828,,1.996366806500000,0.082868778330000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:195
34,28,ANDHRA PRADESH,21,KURNOOL,254,Srisailam,Q7586523,34,NANDYAL,2834,,2.605646212810000,0.182499689050000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:254
32,28,ANDHRA PRADESH,17,GUNTUR,208,Vemuru,Q7919504,32,BAPATLA (SC),2832,,1.185722789180000,0.044085749880000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:208
39,28,ANDHRA PRADESH,18,PRAKASAM,228,Kandukur,Q6361642,39,NELLORE,2839,,1.875795099680000,0.106463707220000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:228
36,28,ANDHRA PRADESH,22,ANANTAPUR,269,Guntakal,Q5619431,36,ANANTAPUR,2836,,1.768104769170000,0.085667077090000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:269
34,28,ANDHRA PRADESH,21,KURNOOL,259,Banaganapalle,Q4853775,34,NANDYAL,2834,,2.205239832090000,0.158378048410000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:259
34,28,ANDHRA PRADESH,21,KURNOOL,253,Allagadda,Q4730278,34,NANDYAL,2834,,2.497927650220000,0.158780670900000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:253
34,28,ANDHRA PRADESH,21,KURNOOL,258,Nandyal,Q6963406,34,NANDYAL,2834,,0.857211289730000,0.027058989820000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:258
33,28,ANDHRA PRADESH,18,PRAKASAM,232,Kanigiri (Assembly constituency),Q16879717,33,ONGOLE,2833,,2.721961724450000,0.224881474740000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:232
33,28,ANDHRA PRADESH,18,PRAKASAM,229,Kondapi,Q6428958,33,ONGOLE,2833,,2.383887524800000,0.108178290710000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:229
33,28,ANDHRA PRADESH,18,PRAKASAM,227,Ongole,Q7093852,33,ONGOLE,2833,,0.872164996460000,0.033166669220000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:227
35,28,ANDHRA PRADESH,21,KURNOOL,261,Pattikonda,Q7148581,35,KURNOOL,2835,,2.976090403080000,0.132033607530000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:261
34,28,ANDHRA PRADESH,21,KURNOOL,260,Dhone,Q5269733,34,NANDYAL,2834,,2.121575022030000,0.111657583080000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:260
32,28,ANDHRA PRADESH,18,PRAKASAM,226,Santhanuthalapadu,Q7420153,32,BAPATLA (SC),2832,,1.672132671670000,0.072308022330000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:226
35,28,ANDHRA PRADESH,21,KURNOOL,266,Alur,Q4737548,35,KURNOOL,2835,,3.295052226090000,0.178600964660000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:266
35,28,ANDHRA PRADESH,21,KURNOOL,265,Adoni,Q4684511,35,KURNOOL,2835,,1.354439811890000,0.045079136030000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:265
33,28,ANDHRA PRADESH,18,PRAKASAM,231,Giddalur,Q5559496,33,ONGOLE,2833,,2.220207021710000,0.242081961000000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:231
34,28,ANDHRA PRADESH,21,KURNOOL,257,Panyam,Q7131994,34,NANDYAL,2834,,2.532908930330000,0.108687278520000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:257
33,28,ANDHRA PRADESH,18,PRAKASAM,230,Markapuram,Q6770560,33,ONGOLE,2833,,2.035362561190000,0.103478108950000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:230
36,28,ANDHRA PRADESH,22,ANANTAPUR,273,Kalyandurg (Assembly constituency),Q16880032,36,ANANTAPUR,2836,,2.268995544660000,0.150065123520000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:273
37,28,ANDHRA PRADESH,22,ANANTAPUR,279,Dharmavaram,Q5269352,37,HINDUPUR,2837,,2.180534747530000,0.120094544170000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:279
37,28,ANDHRA PRADESH,22,ANANTAPUR,274,Raptadu,Q7294359,37,HINDUPUR,2837,,2.713146792330000,0.152700874760000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:274
38,28,ANDHRA PRADESH,20,CUDDAPAH,248,Pulivendla,Q7259355,38,KADAPA,2838,,2.750456900240000,0.160724414040000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:248
39,28,ANDHRA PRADESH,19,NELLORE,234,Atmakur,Q4817050,39,NELLORE,2839,,2.808413742230000,0.171257292010000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:234
36,28,ANDHRA PRADESH,22,ANANTAPUR,272,Anantapur Urban,Q4751451,36,ANANTAPUR,2836,,0.441574540330000,0.007908008280000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:272
38,28,ANDHRA PRADESH,20,CUDDAPAH,251,Proddatur,Q7247581,38,KADAPA,2838,,1.089317049180000,0.032639909040000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:251
36,28,ANDHRA PRADESH,22,ANANTAPUR,271,Singanamala,Q7522832,36,ANANTAPUR,2836,,2.326878254370000,0.145496134650000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:271
38,28,ANDHRA PRADESH,20,CUDDAPAH,252,Mydukur,Q6947276,38,KADAPA,2838,,2.006143839290000,0.107933156200000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:252
39,28,ANDHRA PRADESH,19,NELLORE,233,Kavali,Q6379060,39,NELLORE,2839,,1.673001941740000,0.079920436080000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:233
39,28,ANDHRA PRADESH,19,NELLORE,242,Udayagiri,Q7876997,39,NELLORE,2839,,3.151512242560000,0.234124334420000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:242
38,28,ANDHRA PRADESH,20,CUDDAPAH,250,Jammalamadugu (Assembly constituency),Q16879839,38,KADAPA,2838,,2.743920940250000,0.163817563870000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:250
36,28,ANDHRA PRADESH,22,ANANTAPUR,270,Tadpatri,Q7674665,36,ANANTAPUR,2836,,1.998204659830000,0.108513647640000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:270
36,28,ANDHRA PRADESH,22,ANANTAPUR,267,Rayadurg,Q7298363,36,ANANTAPUR,2836,,2.300608054040000,0.133497778290000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:267
38,28,ANDHRA PRADESH,20,CUDDAPAH,243,Badvel,Q4841180,38,KADAPA,2838,,3.150702124140000,0.229704088960000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:243
36,28,ANDHRA PRADESH,22,ANANTAPUR,268,Uravakonda (Assembly constituency),Q16879841,36,ANANTAPUR,2836,,2.594697760260000,0.167069303050000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:268
37,28,ANDHRA PRADESH,22,ANANTAPUR,275,Madakasira,Q6726193,37,HINDUPUR,2837,,2.708729764960000,0.091280009330000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:275
40,28,ANDHRA PRADESH,19,NELLORE,239,Gudur,Q5614705,40,TIRUPATI (SC),2840,,2.079800364590000,0.105765278060000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:239
37,28,ANDHRA PRADESH,22,ANANTAPUR,277,Penukonda,Q7165345,37,HINDUPUR,2837,,2.292720536820000,0.113642539090000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:277
18,28,ANDHRA PRADESH,11,SRIKAKULAM,129,Palakonda,Q7126638,18,ARAKU (ST),2818,,2.028969347690000,0.075514946960000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:129
37,28,ANDHRA PRADESH,22,ANANTAPUR,280,Kadiri,Q6345561,37,HINDUPUR,2837,,2.054474416170000,0.145835203050000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:280
41,28,ANDHRA PRADESH,20,CUDDAPAH,247,Rayachoti,Q7298356,41,RAJAMPET,2841,,2.303448270010000,0.135467972190000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:247
19,28,ANDHRA PRADESH,11,SRIKAKULAM,121,Palasa,Q7126746,19,SRIKAKULAM,2819,,1.619002305320000,0.042725499280000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:121
37,28,ANDHRA PRADESH,22,ANANTAPUR,278,Puttaparthi,Q7262453,37,HINDUPUR,2837,,2.428538660330000,0.128435265620000,country:in/state:ap,AP,country:in/state:ap/assembly-constituency:278
