OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,WIKIDATA,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
5,7,DELHI,,,1,Narela,Q15222498,5,NORTH WEST DELHI (SC),705,,0.64140524412,0.01340151036,country:in/union-territory:dl,DL,country:in/union-territory:dl/assembly-constituency:1
5,7,DELHI,,,7,Bawana,Q15385629,5,NORTH WEST DELHI (SC),705,,0.62282869177,0.01056460171,country:in/union-territory:dl,DL,country:in/union-territory:dl/assembly-constituency:7
2,7,DELHI,,,2,Burari,Q15385673,2,NORTH EAST DELHI,702,,0.3940691714,0.00460113487,country:in/union-territory:dl,DL,country:in/union-territory:dl/assembly-constituency:2
2,7,DELHI,,,70,Karawal Nagar,Q15384979,2,NORTH EAST DELHI,702,,0.3000387864,0.0022109521,country:in/union-territory:dl,DL,country:in/union-territory:dl/assembly-constituency:70
5,7,DELHI,,,8,Mundka,Q15401709,5,NORTH WEST DELHI (SC),705,,0.60561964209,0.00864702308,country:in/union-territory:dl,DL,country:in/union-territory:dl/assembly-constituency:8
5,7,DELHI,,,5,Badli,Q15385626,5,NORTH WEST DELHI (SC),705,,0.19838217083,0.00139396915,country:in/union-territory:dl,DL,country:in/union-territory:dl/assembly-constituency:5
5,7,DELHI,,,13,Rohini,Q15694561,5,NORTH WEST DELHI (SC),705,,0.15437156014,0.00082181523,country:in/union-territory:dl,DL,country:in/union-territory:dl/assembly-constituency:13
5,7,DELHI,,,6,Rithala,Q15385632,5,NORTH WEST DELHI (SC),705,,0.16093398105,0.00097466891,country:in/union-territory:dl,DL,country:in/union-territory:dl/assembly-constituency:6
1,7,DELHI,,,4,Adarsh Nagar,Q15385660,1,CHANDNI CHOWK,701,,0.15217544178,0.00083114938,country:in/union-territory:dl,DL,country:in/union-territory:dl/assembly-constituency:4
1,7,DELHI,,,14,Shalimar Bagh,Q15696431,1,CHANDNI CHOWK,701,,0.11584702679,0.00078198128,country:in/union-territory:dl,DL,country:in/union-territory:dl/assembly-constituency:14
2,7,DELHI,,,3,Timarpur,Q15385677,2,NORTH EAST DELHI,702,,0.22582304184,0.00156876119,country:in/union-territory:dl,DL,country:in/union-territory:dl/assembly-constituency:3
2,7,DELHI,,,69,Mustafabad,Q15384998,2,NORTH EAST DELHI,702,,0.07780015109,0.00028415542,country:in/union-territory:dl,DL,country:in/union-territory:dl/assembly-constituency:69
