OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,WIKIDATA,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
5,23,MADHYA PRADESH,11,SAGAR,35,Bina (SC),Q4913799,5,SAGAR,2305,,1.8620776931,0.09287656596,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:35
5,23,MADHYA PRADESH,11,SAGAR,36,Khurai,Q6403054,5,SAGAR,2305,,2.1642426031,0.12729903783,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:36
5,23,MADHYA PRADESH,11,SAGAR,37,Surkhi,Q7646425,5,SAGAR,2305,,3.79678640057,0.14141220582,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:37
7,23,MADHYA PRADESH,11,SAGAR,38,Deori,Q5260050,7,DAMOH,2307,,2.57715010951,0.16973571132,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:38
7,23,MADHYA PRADESH,11,SAGAR,39,Rehli,Q19895829,7,DAMOH,2307,,2.34733272979,0.13028591906,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:39
5,23,MADHYA PRADESH,11,SAGAR,40,Naryoli (SC),Q6966532,5,SAGAR,2305,,2.92880888952,0.08028300559,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:40
5,23,MADHYA PRADESH,11,SAGAR,41,Sagar,Q7399004,5,SAGAR,2305,,0.46653913814,0.00471474966,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:41
7,23,MADHYA PRADESH,11,SAGAR,42,Banda,Q4854285,7,DAMOH,2307,,3.08089468331,0.16201281298,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:42
6,23,MADHYA PRADESH,8,TIKAMGARH,43,Tikamgarh,Q7801880,6,TIKAMGARH(SC),2306,,2.11037446734,0.07868197943,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:43
6,23,MADHYA PRADESH,8,TIKAMGARH,44,Jatara (SC),Q6164501,6,TIKAMGARH(SC),2306,,2.52779819089,0.09728344136,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:44
6,23,MADHYA PRADESH,8,TIKAMGARH,45,Prithvipur,Q13521928,6,TIKAMGARH(SC),2306,,2.24705667765,0.08931011432,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:45
6,23,MADHYA PRADESH,8,TIKAMGARH,46,Niwari,Q7041877,6,TIKAMGARH(SC),2306,,3.3967682587,0.07135887361,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:46
6,23,MADHYA PRADESH,8,TIKAMGARH,47,Khargapur,Q6400639,6,TIKAMGARH(SC),2306,,1.7773447478,0.1140122189,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:47
6,23,MADHYA PRADESH,9,CHHATARPUR,48,Maharajpur,Q6733277,6,TIKAMGARH(SC),2306,,2.95355721108,0.07787345053,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:48
8,23,MADHYA PRADESH,9,CHHATARPUR,49,Chandla (SC),Q5071118,8,KHAJURAHO,2308,,2.12037299561,0.13363057897,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:49
8,23,MADHYA PRADESH,9,CHHATARPUR,50,Rajnagar,Q7286328,8,KHAJURAHO,2308,,2.60922985037,0.14362184583,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:50
6,23,MADHYA PRADESH,9,CHHATARPUR,51,Chhatarpur,Q5094800,6,TIKAMGARH(SC),2306,,1.75406645726,0.06296994247,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:51
6,23,MADHYA PRADESH,9,CHHATARPUR,52,Bijawar,Q4907188,6,TIKAMGARH(SC),2306,,3.10304493108,0.19114865661,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:52
7,23,MADHYA PRADESH,9,CHHATARPUR,53,Malhara,Q6743239,7,DAMOH,2307,,3.19431418835,0.17268750484,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:53
7,23,MADHYA PRADESH,12,DAMOH,54,Pathariya,Q7144721,7,DAMOH,2307,,2.69873915194,0.14361734947,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:54
7,23,MADHYA PRADESH,12,DAMOH,55,Damoh,Q5212789,7,DAMOH,2307,,2.24641596996,0.08815978716,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:55
7,23,MADHYA PRADESH,12,DAMOH,56,Jabera,Q6110105,7,DAMOH,2307,,3.39133363652,0.24261388367,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:56
7,23,MADHYA PRADESH,12,DAMOH,57,Hatta (SC),Q13521924,7,DAMOH,2307,,3.70796137103,0.17294329495,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:57
8,23,MADHYA PRADESH,10,PANNA,58,Pawai,Q7156096,8,KHAJURAHO,2308,,4.07565282316,0.31237429162,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:58
8,23,MADHYA PRADESH,10,PANNA,59,Gunnaor (SC),Q5618924,8,KHAJURAHO,2308,,2.53057914807,0.13745622257,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:59
8,23,MADHYA PRADESH,10,PANNA,60,Panna,Q7131359,8,KHAJURAHO,2308,,3.65623867593,0.1806325164,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:60
9,23,MADHYA PRADESH,13,SATNA,61,Chitrakoot,Q54242873,9,SATNA,2309,,4.08981853883,0.14839130601,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:61
9,23,MADHYA PRADESH,13,SATNA,62,Raigaon (SC),Q54243230,9,SATNA,2309,,2.12051053144,0.10070940282,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:62
9,23,MADHYA PRADESH,13,SATNA,63,Satna,Q55442593,9,SATNA,2309,,0.97931816174,0.01969867522,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:63
9,23,MADHYA PRADESH,13,SATNA,64,Nagod,Q13521926,9,SATNA,2309,,1.73785930283,0.08956346211,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:64
9,23,MADHYA PRADESH,13,SATNA,65,Maihar,Q25241413,9,SATNA,2309,,2.97867352049,0.08932986458,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:65
9,23,MADHYA PRADESH,13,SATNA,66,Amarpatan,Q4740334,9,SATNA,2309,,1.78956278998,0.11114264349,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:66
9,23,MADHYA PRADESH,13,SATNA,67,Rampur-Baghelan,Q7290059,9,SATNA,2309,,1.92221013508,0.10293694352,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:67
10,23,MADHYA PRADESH,14,REWA,68,Sirmour,Q13521929,10,REWA,2310,,2.01346043466,0.08526358709,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:68
10,23,MADHYA PRADESH,14,REWA,69,Semariya,Q54244050,10,REWA,2310,,1.93378984828,0.07406480204,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:69
10,23,MADHYA PRADESH,14,REWA,70,Teonthar,Q55442594,10,REWA,2310,,2.47767870013,0.08645340278,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:70
10,23,MADHYA PRADESH,14,REWA,71,Mauganj,Q54244481,10,REWA,2310,,2.19273621193,0.09506537068,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:71
10,23,MADHYA PRADESH,14,REWA,72,Deotalab,Q54244590,10,REWA,2310,,1.96167987566,0.07299077651,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:72
10,23,MADHYA PRADESH,14,REWA,73,Mangawan (SC),Q54244694,10,REWA,2310,,1.75176634974,0.068628178,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:73
10,23,MADHYA PRADESH,14,REWA,74,Rewa,Q54247026,10,REWA,2310,,0.7649472469,0.01530083508,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:74
10,23,MADHYA PRADESH,14,REWA,75,Gurh,Q54244874,10,REWA,2310,,1.9599674977,0.07414467855,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:75
11,23,MADHYA PRADESH,17,SIDHI,76,Churhat,Q30599904,11,SIDHI,2311,,1.94047381487,0.07845594233,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:76
11,23,MADHYA PRADESH,17,SIDHI,77,Sidhi,Q54245096,11,SIDHI,2311,,1.655466982,0.0843274028,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:77
11,23,MADHYA PRADESH,17,SIDHI,78,Sihawal,Q55442595,11,SIDHI,2311,,2.50603652866,0.099015371,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:78
11,23,MADHYA PRADESH,17,SIDHI,79,Chitrangi (ST),Q54245409,11,SIDHI,2311,,2.73350869932,0.1780709321,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:79
11,23,MADHYA PRADESH,17,SIDHI,80,Singrauli,Q54245238,11,SIDHI,2311,,1.8140264609,0.06489183215,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:80
11,23,MADHYA PRADESH,17,SIDHI,81,Devsar (SC),Q19808056,11,SIDHI,2311,,2.61074677727,0.16320425653,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:81
11,23,MADHYA PRADESH,17,SIDHI,82,Dhauhani (ST),Q55442596,11,SIDHI,2311,,3.25487403695,0.26779409033,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:82
11,23,MADHYA PRADESH,16,SHAHDOL,83,Beohari (ST),Q4890846,11,SIDHI,2311,,3.11816075253,0.21834520998,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:83
12,23,MADHYA PRADESH,16,SHAHDOL,84,Jaisinghnagar (ST),Q55442597,12,SHAHDOL (ST),2312,,2.4615321535,0.12969753139,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:84
12,23,MADHYA PRADESH,16,SHAHDOL,85,Jaitpur (ST),Q55442598,12,SHAHDOL (ST),2312,,2.67811850469,0.14794600596,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:85
12,23,MADHYA PRADESH,47,ANUPPUR,86,Kotma,Q55442599,12,SHAHDOL (ST),2312,,1.61976814827,0.07346115574,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:86
12,23,MADHYA PRADESH,47,ANUPPUR,87,Anuppur (ST),Q55442600,12,SHAHDOL (ST),2312,,1.89869871454,0.08202051682,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:87
12,23,MADHYA PRADESH,47,ANUPPUR,88,Pushprajgarh (ST),Q55442601,12,SHAHDOL (ST),2312,,3.54686385808,0.17815277001,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:88
12,23,MADHYA PRADESH,15,UMARIA *,89,Bandhavgarh (ST),Q30601051,12,SHAHDOL (ST),2312,,2.48099069664,0.14708498737,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:89
12,23,MADHYA PRADESH,15,UMARIA *,90,Manpur (ST),Q55442604,12,SHAHDOL (ST),2312,,3.32893298362,0.26378817592,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:90
12,23,MADHYA PRADESH,38,KATNI *,91,Barwara (ST),Q55442605,12,SHAHDOL (ST),2312,,2.92936747926,0.15366436679,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:91
8,23,MADHYA PRADESH,38,KATNI *,92,Vijayraghavgarh,Q55442606,8,KHAJURAHO,2308,,2.98642772985,0.10753781022,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:92
8,23,MADHYA PRADESH,38,KATNI *,93,Murwara,Q16958169,8,KHAJURAHO,2308,,1.42024338057,0.04040964377,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:93
8,23,MADHYA PRADESH,38,KATNI *,94,Bahoriband,Q55442607,8,KHAJURAHO,2308,,3.30010094885,0.24445670474,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:94
13,23,MADHYA PRADESH,39,JABALPUR,95,Patan,Q55442608,13,JABALPUR,2313,,1.29516282754,0.05203192296,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:95
13,23,MADHYA PRADESH,39,JABALPUR,96,Bargi,Q55442609,13,JABALPUR,2313,,2.56720709197,0.12866257438,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:96
13,23,MADHYA PRADESH,39,JABALPUR,97,Jabalpur Purba(SC),Q55442610,13,JABALPUR,2313,,0.11683689395,0.0009593434,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:97
13,23,MADHYA PRADESH,39,JABALPUR,98,Jabalpur Uttar,Q55442611,13,JABALPUR,2313,,0.17495953718,0.00126773224,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:98
13,23,MADHYA PRADESH,39,JABALPUR,99,Jabalpur Cantt.,Q48727245,13,JABALPUR,2313,,0.57327253439,0.00923674919,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:99
13,23,MADHYA PRADESH,39,JABALPUR,100,Jabalpur Paschim,Q55442612,13,JABALPUR,2313,,0.3910400839,0.00647082003,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:100
13,23,MADHYA PRADESH,39,JABALPUR,101,Panagar,Q55442615,13,JABALPUR,2313,,1.91425135343,0.0694830217,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:101
13,23,MADHYA PRADESH,39,JABALPUR,102,Sihora (ST),Q55442616,13,JABALPUR,2313,,2.00150778096,0.08403110524,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:102
14,23,MADHYA PRADESH,41,DINDORI *,103,Shahpura (ST),Q55442617,14,MANDLA (ST),2314,,4.96697919541,0.27990363979,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:103
14,23,MADHYA PRADESH,41,DINDORI *,104,Dindori (ST),Q55443673,14,MANDLA (ST),2314,,4.46629718697,0.25181938157,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:104
14,23,MADHYA PRADESH,42,MANDLA,105,Bichhiya (ST),Q55442618,14,MANDLA (ST),2314,,3.81863126388,0.26411623495,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:105
14,23,MADHYA PRADESH,42,MANDLA,106,Niwas (ST),Q55442619,14,MANDLA (ST),2314,,3.33131161154,0.24161631761,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:106
14,23,MADHYA PRADESH,42,MANDLA,107,Mandla (ST),Q55442620,14,MANDLA (ST),2314,,2.27556008098,0.12787262764,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:107
15,23,MADHYA PRADESH,45,BALAGHAT,108,Baihar (ST),Q55442621,15,BALAGHAT,2315,,3.76587300435,0.29763246393,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:108
15,23,MADHYA PRADESH,45,BALAGHAT,109,Lanji,Q55442622,15,BALAGHAT,2315,,2.22518873038,0.11468937081,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:109
15,23,MADHYA PRADESH,45,BALAGHAT,110,Paraswada,Q55442623,15,BALAGHAT,2315,,2.88866386606,0.19142772733,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:110
15,23,MADHYA PRADESH,45,BALAGHAT,111,Balaghat,Q55442624,15,BALAGHAT,2315,,1.56456841586,0.07643839228,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:111
15,23,MADHYA PRADESH,45,BALAGHAT,112,Waraseoni,Q55442625,15,BALAGHAT,2315,,1.14733469311,0.04929339217,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:112
15,23,MADHYA PRADESH,45,BALAGHAT,113,Katangi,Q55442626,15,BALAGHAT,2315,,1.65885891846,0.07848116698,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:113
15,23,MADHYA PRADESH,44,SEONI,114,Barghat (ST),Q55442627,15,BALAGHAT,2315,,2.75496496314,0.19631584006,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:114
15,23,MADHYA PRADESH,44,SEONI,115,Seoni,Q55442628,15,BALAGHAT,2315,,3.08277435242,0.13804448888,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:115
14,23,MADHYA PRADESH,44,SEONI,116,Keolari,Q55442629,14,MANDLA (ST),2314,,3.09161600949,0.17474903431,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:116
14,23,MADHYA PRADESH,44,SEONI,117,Lakhnadon(ST),Q55442630,14,MANDLA (ST),2314,,3.77389931341,0.25868039428,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:117
14,23,MADHYA PRADESH,40,NARSIMHAPUR,118,Gotegaon (SC),Q55442631,14,MANDLA (ST),2314,,2.2749502006,0.14144097531,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:118
17,23,MADHYA PRADESH,40,NARSIMHAPUR,119,Narsingpur,Q55442632,17,HOSHANGABAD,2317,,2.25349615271,0.10837641213,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:119
17,23,MADHYA PRADESH,40,NARSIMHAPUR,120,Tendukheda,Q55442633,17,HOSHANGABAD,2317,,2.39366339578,0.1097975295,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:120
17,23,MADHYA PRADESH,40,NARSIMHAPUR,121,Gadarwara,Q55442634,17,HOSHANGABAD,2317,,2.19714581572,0.09258478412,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:121
16,23,MADHYA PRADESH,43,CHHINDWARA,122,Junnardeo (ST),Q55442636,16,CHHINDWARA,2316,,3.68659861289,0.2230218263,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:122
16,23,MADHYA PRADESH,43,CHHINDWARA,123,Amarwara (ST),Q55442637,16,CHHINDWARA,2316,,4.152662182,0.26947320413,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:123
16,23,MADHYA PRADESH,43,CHHINDWARA,124,Churai,Q55442638,16,CHHINDWARA,2316,,2.46420709856,0.1490795933,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:124
16,23,MADHYA PRADESH,43,CHHINDWARA,125,Saunsar,Q55442639,16,CHHINDWARA,2316,,2.45413738359,0.10716497939,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:125
16,23,MADHYA PRADESH,43,CHHINDWARA,126,Chhindwara,Q55442640,16,CHHINDWARA,2316,,1.49884095563,0.05001311782,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:126
16,23,MADHYA PRADESH,43,CHHINDWARA,127,Parasia (SC),Q55442641,16,CHHINDWARA,2316,,1.99287544938,0.08005902062,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:127
16,23,MADHYA PRADESH,43,CHHINDWARA,128,Pandhurna (ST),Q55442642,16,CHHINDWARA,2316,,3.23218434565,0.15482245408,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:128
29,23,MADHYA PRADESH,35,BETUL,129,Multai,Q55442643,29,BETUL (ST),2329,,2.36686516172,0.15571523531,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:129
29,23,MADHYA PRADESH,35,BETUL,130,Amla (SC),Q55442644,29,BETUL (ST),2329,,2.19307627974,0.08930059671,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:130
29,23,MADHYA PRADESH,35,BETUL,131,Betul,Q28179960,29,BETUL (ST),2329,,2.49318135693,0.1101284438,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:131
29,23,MADHYA PRADESH,35,BETUL,132,Ghoradongri (ST),Q25241425,29,BETUL (ST),2329,,3.37348582098,0.25070179317,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:132
29,23,MADHYA PRADESH,35,BETUL,133,Bhainsdehi (ST),Q55442645,29,BETUL (ST),2329,,4.28234097303,0.27184267174,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:133
29,23,MADHYA PRADESH,36,HARDA *,134,Timarni (ST),Q54209809,29,BETUL (ST),2329,,3.00912167536,0.16502570282,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:134
29,23,MADHYA PRADESH,36,HARDA *,135,Harda,Q55442646,29,BETUL (ST),2329,,2.51500933868,0.12730726517,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:135
17,23,MADHYA PRADESH,37,HOSHANGABAD,136,Seoni-Malwa,Q25646485,17,HOSHANGABAD,2317,,3.05489187942,0.19931213876,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:136
17,23,MADHYA PRADESH,37,HOSHANGABAD,137,Hoshangabad,Q55442647,17,HOSHANGABAD,2317,,0.9757631608,0.02957471734,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:137
17,23,MADHYA PRADESH,37,HOSHANGABAD,138,Sohagpur,Q55442649,17,HOSHANGABAD,2317,,3.13785704416,0.21414758812,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:138
17,23,MADHYA PRADESH,37,HOSHANGABAD,139,Pipariya (SC),Q25209156,17,HOSHANGABAD,2317,,2.49796450964,0.14440635356,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:139
17,23,MADHYA PRADESH,34,RAISEN,140,Udaipura,Q55442650,17,HOSHANGABAD,2317,,2.73352129241,0.14390790425,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:140
18,23,MADHYA PRADESH,34,RAISEN,141,Bhojpur,Q55442651,18,VIDISHA,2318,,3.1230323094,0.2169675426,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:141
