OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,toreconcile,WIKIDATA,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
7,23,MADHYA PRADESH,12,DAMOH,57,Hatta (SC),Hatta,Q13521924,7,DAMOH,2307,,3.70796137103,0.17294329495,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:57
8,23,MADHYA PRADESH,10,PANNA,58,Pawai,Pawai,Q7156096,8,KHAJURAHO,2308,,4.07565282316,0.31237429162,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:58
7,23,MADHYA PRADESH,11,SAGAR,42,Banda,Banda,Q4854285,7,DAMOH,2307,,3.08089468331,0.16201281298,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:42
9,23,MADHYA PRADESH,13,SATNA,66,Amarpatan,Amarpatan,Q4740334,9,SATNA,2309,,1.78956278998,0.11114264349,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:66
20,23,MADHYA PRADESH,22,SHAJAPUR,165,Susner,Susner,Q55442664,20,RAJGARH,2320,,2.40420863124,0.13720389899,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:165
5,23,MADHYA PRADESH,11,SAGAR,36,Khurai,Khurai,Q6403054,5,SAGAR,2305,,2.1642426031,0.12729903783,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:36
23,23,MADHYA PRADESH,19,MANDSAUR,226,Suwasra,Suwasra,Q55442700,23,MANDSOUR,2323,,2.59515477358,0.14762379565,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:226
5,23,MADHYA PRADESH,31,VIDISHA,147,Sironj,Sironj,Q17090616,5,SAGAR,2305,,2.51026405766,0.15858794859,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:147
9,23,MADHYA PRADESH,13,SATNA,65,Maihar,Maihar,Q25241413,9,SATNA,2309,,2.97867352049,0.08932986458,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:65
20,23,MADHYA PRADESH,30,RAJGARH,162,Rajgarh,Rajgarh,Q55442660,20,RAJGARH,2320,,2.44500078058,0.11934723533,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:162
5,23,MADHYA PRADESH,31,VIDISHA,146,Kurwai (SC),Kurwai,Q17068214,5,SAGAR,2305,,2.76030646013,0.16063032518,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:146
7,23,MADHYA PRADESH,12,DAMOH,54,Pathariya,Pathariya,Q7144721,7,DAMOH,2307,,2.69873915194,0.14361734947,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:54
20,23,MADHYA PRADESH,30,RAJGARH,163,Khilchipur,Khilchipur,Q55442662,20,RAJGARH,2320,,1.82983538913,0.10790880984,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:163
11,23,MADHYA PRADESH,17,SIDHI,82,Dhauhani (ST),Dhouhani,Q55442596,11,SIDHI,2311,,3.25487403695,0.26779409033,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:82
23,23,MADHYA PRADESH,19,MANDSAUR,224,Mandsour,Mandsour,Q55442698,23,MANDSOUR,2323,,1.58051568351,0.06387122581,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:224
11,23,MADHYA PRADESH,16,SHAHDOL,83,Beohari (ST),Beohari,Q4890846,11,SIDHI,2311,,3.11816075253,0.21834520998,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:83
11,23,MADHYA PRADESH,17,SIDHI,81,Devsar (SC),Devsar,Q19808056,11,SIDHI,2311,,2.61074677727,0.16320425653,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:81
11,23,MADHYA PRADESH,17,SIDHI,80,Singrauli,Singrauli (Vidhan Sabha constituency),Q54245238,11,SIDHI,2311,,1.8140264609,0.06489183215,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:80
20,23,MADHYA PRADESH,30,RAJGARH,161,Biaora,Biaora,Q55442659,20,RAJGARH,2320,,1.9712428022,0.10803826125,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:161
8,23,MADHYA PRADESH,38,KATNI *,92,Vijayraghavgarh,Vijayraghavgarh,Q55442606,8,KHAJURAHO,2308,,2.98642772985,0.10753781022,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:92
12,23,MADHYA PRADESH,15,UMARIA *,90,Manpur (ST),Manapur,Q55442604,12,SHAHDOL (ST),2312,,3.32893298362,0.26378817592,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:90
5,23,MADHYA PRADESH,31,VIDISHA,148,Shamshabad,Shamshabad,Q55443077,5,SAGAR,2305,,2.4201513977,0.13509240419,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:148
22,23,MADHYA PRADESH,20,RATLAM,223,Alot (SC),Alot,Q30599368,22,UJJAIN (SC),2322,,2.46932558768,0.11950948447,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:223
5,23,MADHYA PRADESH,11,SAGAR,40,Naryoli (SC),Naryoli,Q6966532,5,SAGAR,2305,,2.92880888952,0.08028300559,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:40
21,23,MADHYA PRADESH,22,SHAJAPUR,166,Agar (SC),Agar,Q30599642,21,DEWAS (SC),2321,,2.10493014532,0.12580348152,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:166
23,23,MADHYA PRADESH,20,RATLAM,222,Jaora,Jaora,Q55442697,23,MANDSOUR,2323,,1.97248002024,0.09017564055,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:222
8,23,MADHYA PRADESH,38,KATNI *,93,Murwara,Murwara,Q16958169,8,KHAJURAHO,2308,,1.42024338057,0.04040964377,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:93
7,23,MADHYA PRADESH,12,DAMOH,55,Damoh,Damoh,Q5212789,7,DAMOH,2307,,2.24641596996,0.08815978716,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:55
5,23,MADHYA PRADESH,11,SAGAR,37,Surkhi,Surkhi,Q7646425,5,SAGAR,2305,,3.79678640057,0.14141220582,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:37
20,23,MADHYA PRADESH,30,RAJGARH,164,Sarangpur (SC),Sarangpur,Q55442663,20,RAJGARH,2320,,1.75517953015,0.09060905254,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:164
19,23,MADHYA PRADESH,32,BHOPAL,149,Berasia (SC),Berasia,Q25209162,19,BHOPAL,2319,,2.47455454169,0.15233038561,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:149
18,23,MADHYA PRADESH,31,VIDISHA,145,Basoda,Basoda,Q17049606,18,VIDISHA,2318,,2.39367137215,0.12006943891,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:145
7,23,MADHYA PRADESH,11,SAGAR,39,Rehli,Rehli,Q19895829,7,DAMOH,2307,,2.34733272979,0.13028591906,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:39
5,23,MADHYA PRADESH,11,SAGAR,41,Sagar,Sagar,Q7399004,5,SAGAR,2305,,0.46653913814,0.00471474966,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:41
12,23,MADHYA PRADESH,38,KATNI *,91,Barwara (ST),Badwara,Q55442605,12,SHAHDOL (ST),2312,,2.92936747926,0.15366436679,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:91
20,23,MADHYA PRADESH,30,RAJGARH,160,Narsinghgarh,Narsinghgarh,Q55442657,20,RAJGARH,2320,,1.94457510499,0.12080825301,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:160
22,23,MADHYA PRADESH,21,UJJAIN,213,Mahidpur,Mahidpur,Q30599373,22,UJJAIN (SC),2322,,1.95921108124,0.11217883672,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:213
7,23,MADHYA PRADESH,12,DAMOH,56,Jabera,Jabera,Q6110105,7,DAMOH,2307,,3.39133363652,0.24261388367,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:56
18,23,MADHYA PRADESH,31,VIDISHA,144,Vidisha,Vidisha,Q17101760,18,VIDISHA,2318,,1.65875103829,0.07389208938,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:144
18,23,MADHYA PRADESH,34,RAISEN,143,Silwani,Silwani,Q55442654,18,VIDISHA,2318,,3.8011748211,0.19187056059,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:143
22,23,MADHYA PRADESH,21,UJJAIN,212,Nagada-Khachrod,Nagada-Khachrod,Q25241408,22,UJJAIN (SC),2322,,1.48624426662,0.07075226342,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:212
12,23,MADHYA PRADESH,15,UMARIA *,89,Bandhavgarh (ST),Bandhavgarh,Q30601051,12,SHAHDOL (ST),2312,,2.48099069664,0.14708498737,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:89
12,23,MADHYA PRADESH,16,SHAHDOL,84,Jaisinghnagar (ST),Jaisinghnagar,Q55442597,12,SHAHDOL (ST),2312,,2.4615321535,0.12969753139,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:84
19,23,MADHYA PRADESH,33,SEHORE,159,Sehore,Sehore,Q30605757,19,BHOPAL,2319,,1.90730210447,0.08121011623,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:159
21,23,MADHYA PRADESH,22,SHAJAPUR,167,Shajapur,Shajapur,Q55442665,21,DEWAS (SC),2321,,2.11732884532,0.08984606557,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:167
24,23,MADHYA PRADESH,20,RATLAM,221,Sailana (ST),Sailana,Q7400169,24,RATLAM (ST),2324,,1.9905791818,0.10412793601,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:221
24,23,MADHYA PRADESH,20,RATLAM,219,Ratlam Rural (ST),Ratlam Rural,Q55442695,24,RATLAM (ST),2324,,2.40946288817,0.11049824069,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:219
22,23,MADHYA PRADESH,21,UJJAIN,214,Tarana (SC),Tarana,Q30598756,22,UJJAIN (SC),2322,,2.52142472865,0.09477558052,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:214
21,23,MADHYA PRADESH,22,SHAJAPUR,168,Shujalpur,Shujalpur,Q55442666,21,DEWAS (SC),2321,,1.89433288376,0.08802564375,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:168
7,23,MADHYA PRADESH,11,SAGAR,38,Deori,Deori,Q5260050,7,DAMOH,2307,,2.57715010951,0.16973571132,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:38
8,23,MADHYA PRADESH,38,KATNI *,94,Bahoriband,Bahoriband,Q55442607,8,KHAJURAHO,2308,,3.30010094885,0.24445670474,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:94
18,23,MADHYA PRADESH,34,RAISEN,142,Sanchi (SC),Sanchi,Q55442652,18,VIDISHA,2318,,3.55112597614,0.19458572237,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:142
21,23,MADHYA PRADESH,22,SHAJAPUR,169,Kalapipal,Kalapipal,Q55442667,21,DEWAS (SC),2321,,2.34184279501,0.10762066395,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:169
22,23,MADHYA PRADESH,21,UJJAIN,215,Ghatiya (SC),Ghatiya,Q30598758,22,UJJAIN (SC),2322,,2.48470207092,0.12723653195,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:215
12,23,MADHYA PRADESH,16,SHAHDOL,85,Jaitpur (ST),Jaitpur,Q55442598,12,SHAHDOL (ST),2312,,2.67811850469,0.14794600596,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:85
24,23,MADHYA PRADESH,20,RATLAM,220,Ratlam City,Ratlam City,Q55442696,24,RATLAM (ST),2324,,0.35833992508,0.00506724861,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:220
19,23,MADHYA PRADESH,32,BHOPAL,155,Huzur,Huzur,Q30129566,19,BHOPAL,2319,,2.50179808274,0.06683939084,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:155
13,23,MADHYA PRADESH,39,JABALPUR,95,Patan,Patan,Q55442608,13,JABALPUR,2313,,1.29516282754,0.05203192296,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:95
21,23,MADHYA PRADESH,23,DEWAS,171,Dewas,Dewas,Q28419685,21,DEWAS (SC),2321,,1.04027969453,0.02374260053,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:171
22,23,MADHYA PRADESH,21,UJJAIN,218,Badnagar,Badnagar,Q30598761,22,UJJAIN (SC),2322,,1.83365863285,0.09611586959,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:218
12,23,MADHYA PRADESH,47,ANUPPUR,86,Kotma,Kotama,Q55442599,12,SHAHDOL (ST),2312,,1.61976814827,0.07346115574,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:86
13,23,MADHYA PRADESH,39,JABALPUR,101,Panagar,Panagar,Q55442615,13,JABALPUR,2313,,1.91425135343,0.0694830217,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:101
24,23,MADHYA PRADESH,24,JHABUA,194,Thandla (ST),Thandla,Q55442687,24,RATLAM (ST),2324,,1.85879476322,0.09826889727,country:in/state:mp,MP,country:in/state:mp/assembly-constituency:194
