OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,WIKIDATA,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
1,30,GOA,1,NORTH GOA,2,Pernem,Q28179404,1,NORTH GOA,3001,,0.75523731938,0.01357392201,country:in/state:ga,GA,country:in/state:ga/assembly-constituency:2
1,30,GOA,1,NORTH GOA,1,Mandrem,Q28179400,1,NORTH GOA,3001,,0.4954063544,0.00685553079,country:in/state:ga,GA,country:in/state:ga/assembly-constituency:1
1,30,GOA,1,NORTH GOA,3,Bicholim,Q28179408,1,NORTH GOA,3001,,0.46845669636,0.0073553136,country:in/state:ga,GA,country:in/state:ga/assembly-constituency:3
1,30,GOA,1,NORTH GOA,4,Tivim,Q28179412,1,NORTH GOA,3001,,0.39955164819,0.00547328353,country:in/state:ga,GA,country:in/state:ga/assembly-constituency:4
1,30,GOA,1,NORTH GOA,18,Poriem,Q28179545,1,NORTH GOA,3001,,0.79293476096,0.01894889091,country:in/state:ga,GA,country:in/state:ga/assembly-constituency:18
1,30,GOA,1,NORTH GOA,19,Valpoi,Q28179550,1,NORTH GOA,3001,,0.9879090703,0.0257765788,country:in/state:ga,GA,country:in/state:ga/assembly-constituency:19
1,30,GOA,1,NORTH GOA,6,Siolim,Q28179501,1,NORTH GOA,3001,,0.28307065884,0.0039023025,country:in/state:ga,GA,country:in/state:ga/assembly-constituency:6
1,30,GOA,1,NORTH GOA,5,Mapusa,Q25208230,1,NORTH GOA,3001,,0.12669237358,0.00102204471,country:in/state:ga,GA,country:in/state:ga/assembly-constituency:5
1,30,GOA,1,NORTH GOA,16,Maem,Q28179535,1,NORTH GOA,3001,,0.72350463621,0.00708194896,country:in/state:ga,GA,country:in/state:ga/assembly-constituency:16
1,30,GOA,1,NORTH GOA,10,Aldona,Q28179520,1,NORTH GOA,3001,,0.31536542381,0.00318775482,country:in/state:ga,GA,country:in/state:ga/assembly-constituency:10
1,30,GOA,1,NORTH GOA,8,Calangute,Q28179509,1,NORTH GOA,3001,,0.28955631128,0.00232575692,country:in/state:ga,GA,country:in/state:ga/assembly-constituency:8
1,30,GOA,1,NORTH GOA,7,Saligao,Q28179507,1,NORTH GOA,3001,,0.29767836635,0.00277037717,country:in/state:ga,GA,country:in/state:ga/assembly-constituency:7
