OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,toreconcile,WIKIDATA,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
1,11,SIKKIM,4,EAST,20,Chujachen,Chujachen,Q55720430,1,SIKKIM,1101,,0.48612951421,0.00824090228,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:20
1,11,SIKKIM,4,EAST,19,Rhenock,Rhenock,Q55720426,1,SIKKIM,1101,,0.36382401674,0.0040335752,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:19
1,11,SIKKIM,4,EAST,18,West Pendam(SC),West pendam,Q55720425,1,SIKKIM,1101,,0.23214979588,0.00243381478,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:18
1,11,SIKKIM,4,EAST,17,Khamdong-Singtam,Khamdong-singtam,Q55720424,1,SIKKIM,1101,,0.36698344014,0.00350366273,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:17
1,11,SIKKIM,3,SOUTH,16,Tumen-Lingi(BL),Tumen-lingi,Q55720423,1,SIKKIM,1101,,0.21042965569,0.00196542844,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:16
1,11,SIKKIM,3,SOUTH,15,Rangang-Yangang,Rangang-yangang,Q55720421,1,SIKKIM,1101,,0.44434049402,0.00502604747,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:15
1,11,SIKKIM,3,SOUTH,14,Temi-Namphing,Temi-namphing,Q55720420,1,SIKKIM,1101,,0.4117656396,0.0066893049,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:14
1,11,SIKKIM,3,SOUTH,13,Namthang-Rateypani,Namthang-rateypani,Q55720419,1,SIKKIM,1101,,0.38217962753,0.00716113376,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:13
1,11,SIKKIM,3,SOUTH,12,Melli,Melli,Q55720418,1,SIKKIM,1101,,0.35359791783,0.00474988774,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:12
1,11,SIKKIM,3,SOUTH,10,Poklok-Kamrang,Poklok-kamrang,Q55720417,1,SIKKIM,1101,,0.5200200074,0.00628147464,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:10
1,11,SIKKIM,3,SOUTH,9,Barfung(BL),Barfung,Q55720413,1,SIKKIM,1101,,0.62124183212,0.00904165085,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:9
1,11,SIKKIM,2,WEST,8,Salghari-Zoom (SC),Salghari-zoom,Q55720412,1,SIKKIM,1101,,0.20196262366,0.00131480346,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:8
1,11,SIKKIM,2,WEST,7,Soreong-Chakung,Soreong-chakung,Q55720410,1,SIKKIM,1101,,0.37401371102,0.00472689134,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:7
1,11,SIKKIM,2,WEST,6,Daramdin(BL),Daramdin,Q55720409,1,SIKKIM,1101,,0.41719545101,0.00500660649,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:6
1,11,SIKKIM,2,WEST,5,Rinchenpong(BL),Rinchenpong,Q55720408,1,SIKKIM,1101,,0.45824797524,0.00620137105,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:5
1,11,SIKKIM,2,WEST,4,Gyalshing-Barnyak,Gyalshing-barnyak,Q55720407,1,SIKKIM,1101,,0.44520613018,0.00418204662,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:4
1,11,SIKKIM,2,WEST,3,Maneybung-Dentam,Maneybung-dentam,Q55720406,1,SIKKIM,1101,,0.41613534349,0.00762621734,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:3
1,11,SIKKIM,2,WEST,2,Yangthang,Yangthang,Q55720405,1,SIKKIM,1101,,0.57258382242,0.00690775358,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:2
1,11,SIKKIM,2,WEST,1,Yoksam-Tashiding(BL),Yoksam-tashiding,Q55720404,1,SIKKIM,1101,,0.66753085831,0.00974815421,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:1
1,11,SIKKIM,3,SOUTH,11,Namchi-Singhithang,Namchi-Singhithang,Q54528373,1,SIKKIM,1101,,0.32502640393,0.00411840556,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:11
0,11,SIKKIM,1,NORTH,0,,,,0,,1100,,4.78273593686,0.35269107203,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:0
0,11,SIKKIM,2,WEST,0,,,,0,,1100,,2.25449819789,0.06278153344,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:0
0,11,SIKKIM,3,SOUTH,0,,,,0,,1100,,0.85074290314,0.02118518209,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:0
0,11,SIKKIM,4,EAST,0,,,,0,,1100,,1.43148135361,0.03626558178,country:in/state:sk,SK,country:in/state:sk/assembly-constituency:0
