OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,WIKIDATA,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
1,12,ARUNACHAL PRADESH,7,WEST SIANG,29,Basar,Q55261595,1,ARUNACHAL WEST,1201,Pre delimitation,1.50257002654,0.08929241514,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:29
2,12,ARUNACHAL PRADESH,8,EAST SIANG,37,Pasighat West,Q55261600,2,ARUNACHAL EAST,1202,Pre delimitation,1.18838568465,0.0728853605,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:37
2,12,ARUNACHAL PRADESH,8,EAST SIANG,36,Nari-koyu,Q55261599,2,ARUNACHAL EAST,1202,Pre delimitation,1.11508680802,0.04502647474,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:36
2,12,ARUNACHAL PRADESH,11,LOHIT,46,Chowkham,Q55261609,2,ARUNACHAL EAST,1202,Pre delimitation,1.95198401746,0.12462104727,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:46
2,12,ARUNACHAL PRADESH,11,LOHIT,47,Namsai,Q55261611,2,ARUNACHAL EAST,1202,Pre delimitation,1.15106007267,0.04506859658,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:47
1,12,ARUNACHAL PRADESH,14,KURUNG KUMEY,19,Nyapin,Q55261581,1,ARUNACHAL WEST,1201,Pre delimitation,1.46929691082,0.07713126935,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:19
1,12,ARUNACHAL PRADESH,5,LOWER SUBANSIRI,25,Raga,Q55261591,1,ARUNACHAL WEST,1201,Pre delimitation,1.94813589652,0.10565666524,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:25
1,12,ARUNACHAL PRADESH,14,KURUNG KUMEY,18,Palin,Q28179939,1,ARUNACHAL WEST,1201,Pre delimitation,1.34477425856,0.09577263527,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:18
1,12,ARUNACHAL PRADESH,7,WEST SIANG,28,Likabali,Q48725958,1,ARUNACHAL WEST,1201,Pre delimitation,1.93670121693,0.11673983789,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:28
2,12,ARUNACHAL PRADESH,12,CHANGLANG,49,Bordumsa - Diyun,Q55261614,2,ARUNACHAL EAST,1202,Pre delimitation,2.44252453123,0.10052920691,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:49
1,12,ARUNACHAL PRADESH,3,EAST KAMENG,8,Bameng,Q55261572,1,ARUNACHAL WEST,1201,Pre delimitation,2.15171681208,0.19848431458,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:8
2,12,ARUNACHAL PRADESH,12,CHANGLANG,50,Miao,Q55261615,2,ARUNACHAL EAST,1202,Pre delimitation,3.18946718656,0.19020016855,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:50
1,12,ARUNACHAL PRADESH,3,EAST KAMENG,9,Chayangtajo,Q55261573,1,ARUNACHAL WEST,1201,Pre delimitation,2.2351660639,0.09281814023,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:9
2,12,ARUNACHAL PRADESH,11,LOHIT,48,Lekang,Q55261612,2,ARUNACHAL EAST,1202,Pre delimitation,0.74348257183,0.02358604992,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:48
1,12,ARUNACHAL PRADESH,1,TAWANG,3,Mukto,Q6933629,1,ARUNACHAL WEST,1201,Pre delimitation,2.01661563839,0.10294734409,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:3
1,12,ARUNACHAL PRADESH,5,LOWER SUBANSIRI,16,Yachuli,Q55261579,1,ARUNACHAL WEST,1201,Pre delimitation,1.76997622204,0.09335861138,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:16
1,12,ARUNACHAL PRADESH,1,TAWANG,1,Lumla,Q30600959,1,ARUNACHAL WEST,1201,Pre delimitation,1.39299818035,0.06026423703,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:1
1,12,ARUNACHAL PRADESH,2,WEST KAMENG,4,Dirang,Q55261568,1,ARUNACHAL WEST,1201,Pre delimitation,1.7887429427,0.12463220825,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:4
1,12,ARUNACHAL PRADESH,2,WEST KAMENG,7,Bomdila,Q55261571,1,ARUNACHAL WEST,1201,Pre delimitation,2.05607818872,0.11962984646,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:7
1,12,ARUNACHAL PRADESH,1,TAWANG,2,Tawang,Q30600955,1,ARUNACHAL WEST,1201,Pre delimitation,1.16816309451,0.05241979929,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:2
1,12,ARUNACHAL PRADESH,5,LOWER SUBANSIRI,17,Ziro Hapoli,Q55261580,1,ARUNACHAL WEST,1201,Pre delimitation,0.71154842174,0.02838596677,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:17
2,12,ARUNACHAL PRADESH,12,CHANGLANG,51,Nampong,Q28180074,2,ARUNACHAL EAST,1202,Pre delimitation,1.77971364379,0.09077565303,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:51
1,12,ARUNACHAL PRADESH,4,PAPUM PARE *,15,Sagalee,Q55261578,1,ARUNACHAL WEST,1201,Pre delimitation,2.68264742403,0.17696752711,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:15
1,12,ARUNACHAL PRADESH,4,PAPUM PARE *,14,Doimukh,Q55261576,1,ARUNACHAL WEST,1201,Pre delimitation,3.33404264204,0.1399659997,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:14
2,12,ARUNACHAL PRADESH,12,CHANGLANG,53,Changlang North,Q55261617,2,ARUNACHAL EAST,1202,Pre delimitation,1.09123199489,0.0361148673,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:53
1,12,ARUNACHAL PRADESH,3,EAST KAMENG,10,Seppa East,Q55261574,1,ARUNACHAL WEST,1201,Pre delimitation,1.92514000202,0.04338739921,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:10
2,12,ARUNACHAL PRADESH,12,CHANGLANG,52,Changlang South,Q55261616,2,ARUNACHAL EAST,1202,Pre delimitation,1.51521586667,0.0410473132,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:52
1,12,ARUNACHAL PRADESH,3,EAST KAMENG,11,Seppa West,Q55261575,1,ARUNACHAL WEST,1201,Pre delimitation,1.83170980396,0.05881414396,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:11
2,12,ARUNACHAL PRADESH,13,TIRAP,54,Namsang,Q55261619,2,ARUNACHAL EAST,1202,Pre delimitation,0.95744101383,0.03457512006,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:54
1,12,ARUNACHAL PRADESH,2,WEST KAMENG,6,Thrizino-buragaon,Q55261570,1,ARUNACHAL WEST,1201,Pre delimitation,1.84504426594,0.08911703024,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:6
1,12,ARUNACHAL PRADESH,3,EAST KAMENG,12,Pakke Kessang,Q30598171,1,ARUNACHAL WEST,1201,Pre delimitation,2.97977780032,0.16217132538,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:12
2,12,ARUNACHAL PRADESH,13,TIRAP,55,Khonsa East,Q28179977,2,ARUNACHAL EAST,1202,Pre delimitation,0.77087280359,0.02169857945,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:55
2,12,ARUNACHAL PRADESH,13,TIRAP,58,Kanubari,Q55261622,2,ARUNACHAL EAST,1202,Pre delimitation,0.74343707975,0.02569779258,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:58
2,12,ARUNACHAL PRADESH,13,TIRAP,57,Borduria Bogapani,Q55261621,2,ARUNACHAL EAST,1202,Pre delimitation,0.58862146637,0.01652879045,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:57
1,12,ARUNACHAL PRADESH,4,PAPUM PARE *,13,Itanagar,Q25209201,1,ARUNACHAL WEST,1201,Pre delimitation,0.70517014873,0.02733821227,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:13
1,12,ARUNACHAL PRADESH,2,WEST KAMENG,5,Kalaktang,Q55261569,1,ARUNACHAL WEST,1201,Pre delimitation,1.64970967939,0.13914045651,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:5
2,12,ARUNACHAL PRADESH,13,TIRAP,56,Khonsa West,Q55261620,2,ARUNACHAL EAST,1202,Pre delimitation,0.68226351562,0.02386684697,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:56
2,12,ARUNACHAL PRADESH,13,TIRAP,59,Longding Pumao,Q55261623,2,ARUNACHAL EAST,1202,Pre delimitation,0.79095304489,0.03254940684,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:59
2,12,ARUNACHAL PRADESH,13,TIRAP,60,Pongchau Wakka,Q28419665,2,ARUNACHAL EAST,1202,Pre delimitation,0.89428617589,0.02891893013,country:in/state:ar,AR,country:in/state:ar/assembly-constituency:60
