OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,toreconcile,WIKIDATA,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
3,19,WEST BENGAL,2,JALPAIGURI,17,JALPAIGURI (SC),Jalpaiguri,Q6126966,3,JALPAIGURI (SC),1903,,1.78137395093,0.0338494117,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:17
3,19,WEST BENGAL,2,JALPAIGURI,18,RAJGANJ (SC),Rajganj,Q7286113,3,JALPAIGURI (SC),1903,,1.53375891953,0.05290867833,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:18
3,19,WEST BENGAL,2,JALPAIGURI,19,DABGRAM-PHULBARI,Dabgram-Phulbari,Q5207469,3,JALPAIGURI (SC),1903,,0.81007283704,0.01892663122,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:19
3,19,WEST BENGAL,2,JALPAIGURI,20,MAL (ST),Mal,Q6740570,3,JALPAIGURI (SC),1903,,1.31181575646,0.05006726742,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:20
2,19,WEST BENGAL,2,JALPAIGURI,21,NAGRAKATA (ST),Nagrakata,Q6959039,2,ALIPURDUARS (ST),1902,,1.49470493272,0.06129926549,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:21
4,19,WEST BENGAL,1,DARJILING,22,KALIMPONG,Kalimpong,Q15233011,4,DARJEELING,1904,,1.59909614728,0.09908419798,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:22
4,19,WEST BENGAL,1,DARJILING,23,DARJEELING,Darjeeling,Q5223068,4,DARJEELING,1904,,1.31702432573,0.05010894361,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:23
4,19,WEST BENGAL,1,DARJILING,24,KURSEONG,Kurseong,Q6446528,4,DARJEELING,1904,,1.65591465876,0.06613858932,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:24
4,19,WEST BENGAL,1,DARJILING,25,MATIGARA-NAXALBARI(SC),Matigara-Naxalbari,Q6787437,4,DARJEELING,1904,,1.22440352444,0.02826836118,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:25
4,19,WEST BENGAL,1,DARJILING,26,SILIGURI,Siliguri,Q7515054,4,DARJEELING,1904,,0.14369040274,0.00103797806,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:26
4,19,WEST BENGAL,1,DARJILING,27,PHANSIDEWA (ST),Phansidewa,Q15266116,4,DARJEELING,1904,,1.38442557972,0.04155729121,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:27
4,19,WEST BENGAL,4,UTTAR DINAJPUR,28,CHOPRA,Chopra,Q5104871,4,DARJEELING,1904,,1.50564501021,0.03768732061,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:28
5,19,WEST BENGAL,4,UTTAR DINAJPUR,29,ISLAMPUR,"Islampur, Uttar Dinajpur",Q6082919,5,RAIGANJ,1905,,1.13322979996,0.02776187148,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:29
5,19,WEST BENGAL,4,UTTAR DINAJPUR,30,GOALPOKHAR,Goalpokhar,Q5575216,5,RAIGANJ,1905,,1.27397219302,0.03212214783,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:30
5,19,WEST BENGAL,4,UTTAR DINAJPUR,31,CHAKULIA,Chakulia,Q5068442,5,RAIGANJ,1905,,1.18697107536,0.03176379297,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:31
5,19,WEST BENGAL,4,UTTAR DINAJPUR,32,KARANDIGHI,Karandighi,Q6368446,5,RAIGANJ,1905,,1.47002644183,0.0310597858,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:32
5,19,WEST BENGAL,4,UTTAR DINAJPUR,33,HEMTABAD (SC),Hemtabad,Q5712812,5,RAIGANJ,1905,,1.45051461362,0.03949112847,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:33
5,19,WEST BENGAL,4,UTTAR DINAJPUR,34,KALIAGANJ (SC),Kaliaganj,Q15233006,5,RAIGANJ,1905,,1.42496972608,0.03909046055,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:34
5,19,WEST BENGAL,4,UTTAR DINAJPUR,35,RAIGANJ,Raiganj,Q7283816,5,RAIGANJ,1905,,0.94499781572,0.01266396858,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:35
6,19,WEST BENGAL,4,UTTAR DINAJPUR,36,ITAHAR,Itahar,Q15228911,6,BALURGHAT,1906,,1.30938519425,0.0312369227,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:36
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,37,KUSHMANDI (SC),Kushmandi,Q15240885,6,BALURGHAT,1906,,1.15265661976,0.03148323746,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:37
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,38,KUMARGANJ,Kumarganj,Q6443584,6,BALURGHAT,1906,,1.4005486706,0.04013088551,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:38
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,39,BALURGHAT,Balurghat,Q4853082,6,BALURGHAT,1906,,0.98146544741,0.01981177603,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:39
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,40,TAPAN(ST),Tapan,Q7684419,6,BALURGHAT,1906,,1.37801428777,0.03611772588,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:40
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,41,GANGARAMPUR (SC),Gangarampur,Q5521068,6,BALURGHAT,1906,,1.25148340331,0.03329005607,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:41
6,19,WEST BENGAL,5,DAKSHIN DINAJPUR *,42,HARIRAMPUR,Harirampur,Q5657727,6,BALURGHAT,1906,,1.06825208013,0.03838567549,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:42
7,19,WEST BENGAL,6,MALDAH,43,HABIBPUR (ST),Habibpur,Q5636837,7,MALDAHA UTTAR,1907,,1.69288677726,0.05709290495,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:43
7,19,WEST BENGAL,6,MALDAH,44,GAZOLE (SC),Gazole,Q5529176,7,MALDAHA UTTAR,1907,,1.29300472939,0.05160867161,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:44
7,19,WEST BENGAL,6,MALDAH,45,CHANCHAL,Chanchal,Q5070846,7,MALDAHA UTTAR,1907,,1.03932168876,0.02598769082,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:45
7,19,WEST BENGAL,6,MALDAH,46,HARISCHANDRAPUR,Harishchandrapur,Q5657938,7,MALDAHA UTTAR,1907,,0.92832294999,0.024353214,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:46
7,19,WEST BENGAL,6,MALDAH,47,MALATIPUR,Malatipur,Q6741399,7,MALDAHA UTTAR,1907,,1.54998423788,0.02910083985,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:47
7,19,WEST BENGAL,6,MALDAH,48,RATUA,Ratua,Q7296062,7,MALDAHA UTTAR,1907,,1.23882770484,0.02587369842,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:48
8,19,WEST BENGAL,6,MALDAH,49,MANIKCHAK,Manikchak,Q15244855,8,MALDAHA DAKSHIN,1908,,1.152455893,0.03025413846,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:49
7,19,WEST BENGAL,6,MALDAH,50,MALDAHA (SC),Maldah,Q15244139,7,MALDAHA UTTAR,1907,,0.88953993941,0.02140985317,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:50
8,19,WEST BENGAL,6,MALDAH,51,ENGLISH BAZAR,English Bazar,Q5378188,8,MALDAHA DAKSHIN,1908,,1.11147087674,0.0159722608,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:51
8,19,WEST BENGAL,6,MALDAH,52,MOTHABARI,Mothabari,Q6917213,8,MALDAHA DAKSHIN,1908,,1.04842666046,0.01215618354,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:52
8,19,WEST BENGAL,6,MALDAH,53,SUJAPUR,Sujapur,Q7635622,8,MALDAHA DAKSHIN,1908,,0.63311846686,0.00759367495,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:53
8,19,WEST BENGAL,6,MALDAH,54,BAISNABNAGAR,Baisnabnagar,Q4848702,8,MALDAHA DAKSHIN,1908,,0.85863203793,0.02038704243,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:54
8,19,WEST BENGAL,7,MURSHIDABAD,55,FARAKKA,Farakka,Q5434786,8,MALDAHA DAKSHIN,1908,,0.80659178805,0.01391059552,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:55
8,19,WEST BENGAL,7,MURSHIDABAD,56,SAMSERGANJ,Samserganj,Q7410334,8,MALDAHA DAKSHIN,1908,,0.52721554002,0.00560117952,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:56
9,19,WEST BENGAL,7,MURSHIDABAD,57,SUTI,Suti,Q16900943,9,JANGIPUR,1909,,0.70976728623,0.0163257078,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:57
9,19,WEST BENGAL,7,MURSHIDABAD,58,JANGIPUR,Jangipur,Q6154052,9,JANGIPUR,1909,,0.77245538353,0.01815433589,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:58
9,19,WEST BENGAL,7,MURSHIDABAD,59,RAGHUNATHGANJ,Raghunathganj,Q7283032,9,JANGIPUR,1909,,0.69707856579,0.01198156504,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:59
9,19,WEST BENGAL,7,MURSHIDABAD,60,SAGARDIGHI,Sagardighi,Q7399051,9,JANGIPUR,1909,,0.98604479473,0.03031365003,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:60
9,19,WEST BENGAL,7,MURSHIDABAD,61,LALGOLA,Lalgola,Q6480292,9,JANGIPUR,1909,,0.79579646582,0.01708131431,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:61
11,19,WEST BENGAL,7,MURSHIDABAD,62,BHAGABANGOLA,Bhagabangola,Q4900578,11,MURSHIDABAD,1911,,1.16359992129,0.02729124167,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:62
11,19,WEST BENGAL,7,MURSHIDABAD,63,RANINAGAR,Raninagar,Q7293059,11,MURSHIDABAD,1911,,0.98190977519,0.0280684271,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:63
11,19,WEST BENGAL,7,MURSHIDABAD,64,MURSHIDABAD,Murshidabad,Q6939681,11,MURSHIDABAD,1911,,0.99374446535,0.01970932901,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:64
9,19,WEST BENGAL,7,MURSHIDABAD,65,NABAGRAM (SC),Nabagram,Q6956721,9,JANGIPUR,1909,,1.14862523793,0.03379574769,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:65
9,19,WEST BENGAL,7,MURSHIDABAD,66,KHARGRAM (SC),Khargram,Q6400643,9,JANGIPUR,1909,,1.0080581135,0.02695135075,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:66
10,19,WEST BENGAL,7,MURSHIDABAD,67,BURWAN (SC),Burwan,Q5001032,10,BAHARAMPUR,1910,,0.98263425581,0.02025650654,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:67
10,19,WEST BENGAL,7,MURSHIDABAD,68,KANDI,Kandi,Q6361449,10,BAHARAMPUR,1910,,1.22546593509,0.02685795355,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:68
10,19,WEST BENGAL,7,MURSHIDABAD,69,BHARATPUR,Bharatpur,Q4901250,10,BAHARAMPUR,1910,,0.92956285817,0.02273212554,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:69
10,19,WEST BENGAL,7,MURSHIDABAD,70,REJINAGAR,Rejinagar,Q7310552,10,BAHARAMPUR,1910,,0.88677135422,0.02353525058,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:70
10,19,WEST BENGAL,7,MURSHIDABAD,71,BELDANGA,Beldanga,Q4882105,10,BAHARAMPUR,1910,,0.95841814651,0.01415523592,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:71
10,19,WEST BENGAL,7,MURSHIDABAD,72,BAHARAMPUR,Baharampur,Q4842440,10,BAHARAMPUR,1910,,0.66597601908,0.0098909505,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:72
11,19,WEST BENGAL,7,MURSHIDABAD,73,HARIHARPARA,Hariharpara,Q5657421,11,MURSHIDABAD,1911,,1.03887033395,0.02761259225,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:73
10,19,WEST BENGAL,7,MURSHIDABAD,74,NAODA,Naoda,Q6964514,10,BAHARAMPUR,1910,,1.2689924048,0.02856847844,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:74
11,19,WEST BENGAL,7,MURSHIDABAD,75,DOMKAL,Domkal,Q5291263,11,MURSHIDABAD,1911,,1.07540585881,0.02527256204,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:75
11,19,WEST BENGAL,7,MURSHIDABAD,76,JALANGI,Jalangi,Q15229218,11,MURSHIDABAD,1911,,0.9585694824,0.02538914704,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:76
11,19,WEST BENGAL,10,NADIA,77,KARIMPUR,Karimpur,Q6370785,11,MURSHIDABAD,1911,,1.17592974224,0.02691011366,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:77
12,19,WEST BENGAL,10,NADIA,78,TEHATTA,Tehatta,Q7694838,12,KRISHNANAGAR,1912,,1.40949660397,0.02913348307,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:78
12,19,WEST BENGAL,10,NADIA,79,PALASHIPARA,Palashipara,Q7126754,12,KRISHNANAGAR,1912,,1.29186145568,0.0297088629,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:79
12,19,WEST BENGAL,10,NADIA,80,KALIGANJ,Kaliganj,Q6352577,12,KRISHNANAGAR,1912,,0.90275020936,0.02377447063,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:80
12,19,WEST BENGAL,10,NADIA,81,NAKASHIPARA,Nakashipara,Q6960323,12,KRISHNANAGAR,1912,,1.1302953544,0.02664884076,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:81
12,19,WEST BENGAL,10,NADIA,82,CHAPRA,"Chapra, Nadia",Q5073416,12,KRISHNANAGAR,1912,,1.14448546449,0.02718291629,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:82
12,19,WEST BENGAL,10,NADIA,83,KRISHNANAGAR UTTAR,Krishnanagar Uttar,Q6437571,12,KRISHNANAGAR,1912,,0.66367721358,0.01164841489,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:83
12,19,WEST BENGAL,10,NADIA,84,NABADWIP,Nabadwip,Q6956706,12,KRISHNANAGAR,1912,,0.8336077367,0.01207732399,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:84
13,19,WEST BENGAL,10,NADIA,85,KRISHNANAGAR DAKSHIN,Krishnanagar Dakshin,Q6437567,13,RANAGHAT (SC),1913,,1.26137558853,0.02200929772,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:85
13,19,WEST BENGAL,10,NADIA,86,SANTIPUR,Santipur,Q7420440,13,RANAGHAT (SC),1913,,0.69703499483,0.01163925959,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:86
13,19,WEST BENGAL,10,NADIA,87,RANAGHAT UTTAR PASCHIM,Ranaghat Uttar Paschim,Q7290698,13,RANAGHAT (SC),1913,,0.71903075786,0.01295549428,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:87
13,19,WEST BENGAL,10,NADIA,88,KRISHNAGANJ (SC),Krishnaganj,Q6437509,13,RANAGHAT (SC),1913,,1.24738929797,0.02739500781,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:88
13,19,WEST BENGAL,10,NADIA,89,RANAGHAT UTTAR PURBA(SC),Ranaghat Uttar Purba,Q7290699,13,RANAGHAT (SC),1913,,0.9643226759,0.0230712841,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:89
13,19,WEST BENGAL,10,NADIA,90,RANAGHAT DAKSHIN (SC),Ranaghat Dakshin,Q7290695,13,RANAGHAT (SC),1913,,0.79335364565,0.01583575727,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:90
13,19,WEST BENGAL,10,NADIA,91,CHAKDAHA,Chakdaha,Q5068304,13,RANAGHAT (SC),1913,,0.69925886474,0.01479097471,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:91
14,19,WEST BENGAL,10,NADIA,92,KALYANI (SC),Kalyani,Q6354953,14,BANGAON (SC),1914,,0.51954017974,0.01251228521,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:92
14,19,WEST BENGAL,10,NADIA,93,HARINGHATA (SC),Haringhata,Q5657635,14,BANGAON (SC),1914,,0.74402575186,0.01712086382,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:93
14,19,WEST BENGAL,11,NORTH 24 PARGANAS,94,BAGDA (SC),Bagda,Q4841502,14,BANGAON (SC),1914,,1.16167524783,0.02513669673,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:94
14,19,WEST BENGAL,11,NORTH 24 PARGANAS,95,BANGAON UTTAR (SC),Bangaon Uttar,Q4855098,14,BANGAON (SC),1914,,0.81046516193,0.01477253421,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:95
14,19,WEST BENGAL,11,NORTH 24 PARGANAS,96,BANGAON DAKSHIN (SC),Bangaon Dakshin,Q4855097,14,BANGAON (SC),1914,,1.12373299389,0.0241718589,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:96
14,19,WEST BENGAL,11,NORTH 24 PARGANAS,97,GAIGHATA (SC),Gaighata,Q5517018,14,BANGAON (SC),1914,,0.84885013869,0.01471502089,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:97
14,19,WEST BENGAL,11,NORTH 24 PARGANAS,98,SWARUPNAGAR,Swarupnagar,Q7653965,14,BANGAON (SC),1914,,0.89070960734,0.02088474375,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:98
18,19,WEST BENGAL,11,NORTH 24 PARGANAS,99,BADURIA,Baduria,Q4841176,18,BASIRHAT,1918,,0.73510259514,0.01653543425,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:99
17,19,WEST BENGAL,11,NORTH 24 PARGANAS,100,HABRA,Habra,Q5636925,17,BARASAT,1917,,0.5740522748,0.00798651858,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:100
17,19,WEST BENGAL,11,NORTH 24 PARGANAS,101,ASHOKNAGAR,Ashoknagar,Q4805818,17,BARASAT,1917,,0.60005935764,0.01160155346,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:101
15,19,WEST BENGAL,11,NORTH 24 PARGANAS,102,AMDANGA,Amdanga,Q4742057,15,BARRACKPUR,1915,,0.94309062767,0.01586569518,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:102
15,19,WEST BENGAL,11,NORTH 24 PARGANAS,103,BIJPUR,Bijpur,Q4907277,15,BARRACKPUR,1915,,0.15611676111,0.00127916139,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:103
15,19,WEST BENGAL,11,NORTH 24 PARGANAS,104,NAIHATI,Naihati,Q6959557,15,BARRACKPUR,1915,,0.44112722235,0.00423226885,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:104
15,19,WEST BENGAL,11,NORTH 24 PARGANAS,105,BHATPARA,Bhatpara,Q4901425,15,BARRACKPUR,1915,,0.12483400126,0.00091806922,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:105
15,19,WEST BENGAL,11,NORTH 24 PARGANAS,106,JAGATDAL,Jagatdal,Q6122235,15,BARRACKPUR,1915,,0.43624010768,0.00578632578,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:106
15,19,WEST BENGAL,11,NORTH 24 PARGANAS,107,NOAPARA,Noapara,Q7045540,15,BARRACKPUR,1915,,0.30161056711,0.00328471119,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:107
15,19,WEST BENGAL,11,NORTH 24 PARGANAS,108,BARRACKPUR,Barrackpore,Q4863167,15,BARRACKPUR,1915,,0.10583143744,0.00059871212,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:108
16,19,WEST BENGAL,11,NORTH 24 PARGANAS,109,KHARDAHA,Khardaha,Q6400613,16,DUM DUM,1916,,0.39759440655,0.00376676617,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:109
16,19,WEST BENGAL,11,NORTH 24 PARGANAS,110,DUM DUM UTTAR,Dum Dum Uttar,Q5313581,16,DUM DUM,1916,,0.13604741761,0.00099455661,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:110
16,19,WEST BENGAL,11,NORTH 24 PARGANAS,111,PANIHATI,Panihati,Q15265311,16,DUM DUM,1916,,0.22178990345,0.00218016075,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:111
16,19,WEST BENGAL,11,NORTH 24 PARGANAS,112,KAMARHATI,Kamarhati,Q6356030,16,DUM DUM,1916,,0.15318993544,0.00123673071,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:112
16,19,WEST BENGAL,11,NORTH 24 PARGANAS,113,BARANAGAR,Baranagar,Q4858329,16,DUM DUM,1916,,0.13508846545,0.00105062236,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:113
16,19,WEST BENGAL,11,NORTH 24 PARGANAS,114,DUM DUM,Dum Dum,Q5313572,16,DUM DUM,1916,,0.2050833068,0.00194691413,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:114
17,19,WEST BENGAL,11,NORTH 24 PARGANAS,115,RAJARHAT NEW TOWN,Rajarhat New Town,Q16899107,17,BARASAT,1917,,0.44431782709,0.00693985094,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:115
17,19,WEST BENGAL,11,NORTH 24 PARGANAS,116,BIDHANNAGAR,Bidhannagar,Q4904152,17,BARASAT,1917,,0.23525157517,0.00259376449,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:116
16,19,WEST BENGAL,11,NORTH 24 PARGANAS,117,RAJARHAT GOPALPUR,Rajarhat Gopalpur,Q7285794,16,DUM DUM,1916,,0.24867040011,0.00192689673,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:117
17,19,WEST BENGAL,11,NORTH 24 PARGANAS,118,MADHYAMGRAM,Madhyamgram,Q15243472,17,BARASAT,1917,,0.72949268112,0.00847073886,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:118
17,19,WEST BENGAL,11,NORTH 24 PARGANAS,119,BARASAT,Barasat,Q4858446,17,BARASAT,1917,,0.31764788434,0.00291787093,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:119
17,19,WEST BENGAL,11,NORTH 24 PARGANAS,120,DEGANGA,Deganga,Q5251752,17,BARASAT,1917,,0.90153422712,0.0162522478,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:120
18,19,WEST BENGAL,11,NORTH 24 PARGANAS,121,HAROA,Haroa,Q5659810,18,BASIRHAT,1918,,1.08315280416,0.01837266012,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:121
18,19,WEST BENGAL,11,NORTH 24 PARGANAS,122,MINAKHAN (SC),Minakhan,Q6862786,18,BASIRHAT,1918,,1.19818026687,0.02028060351,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:122
18,19,WEST BENGAL,11,NORTH 24 PARGANAS,123,SANDESHKHALI (ST),Sandeshkhali,Q7416178,18,BASIRHAT,1918,,1.00372154249,0.03034178182,country:in/state:wb,WB,country:in/state:wb/assembly-constituency:123
