OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,WIKIDATA,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
2,6,HARYANA,5,KAITHAL,15,Guhla,Q55377610,2,KURUKSHETRA,602,,1.76639963301,0.06421120124,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:15
2,6,HARYANA,3,YAMUNANAGAR,10,Radaur,Q55377604,2,KURUKSHETRA,602,,1.38776301896,0.04726413946,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:10
2,6,HARYANA,4,KURUKSHETRA,11,Ladwa,Q25241423,2,KURUKSHETRA,602,,1.06829341694,0.03555185844,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:11
2,6,HARYANA,4,KURUKSHETRA,14,Pehowa,Q55377609,2,KURUKSHETRA,602,,1.35570107999,0.05013812287,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:14
3,6,HARYANA,11,SIRSA,43,Dabwali,Q55377689,3,SIRSA (SC),603,,1.81214312987,0.10257254105,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:43
2,6,HARYANA,4,KURUKSHETRA,13,Thanesar,Q55377607,2,KURUKSHETRA,602,,0.99523210393,0.02609086844,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:13
5,6,HARYANA,6,KARNAL,20,Indri,Q55377629,5,KARNAL,605,,1.31357715326,0.05471706165,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:20
3,6,HARYANA,11,SIRSA,42,Kalanwali,Q25209684,3,SIRSA (SC),603,,2.21153487082,0.09019203989,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:42
2,6,HARYANA,5,KAITHAL,17,Kaithal,Q55377623,2,KURUKSHETRA,602,,0.7929253562,0.02279169586,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:17
2,6,HARYANA,5,KAITHAL,18,Pundri,Q55377626,2,KURUKSHETRA,602,,1.26369155433,0.04862144528,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:18
5,6,HARYANA,6,KARNAL,19,Nilokheri,Q55377628,5,KARNAL,605,,1.50285920225,0.05506405164,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:19
2,6,HARYANA,5,KAITHAL,16,Kalayat,Q55377612,2,KURUKSHETRA,602,,1.52989943276,0.07745754642,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:16
3,6,HARYANA,9,JIND,38,Narwana,Q55377681,3,SIRSA (SC),603,,1.18297731273,0.04796584485,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:38
3,6,HARYANA,10,FATEHABAD *,39,Tohana,Q55377683,3,SIRSA (SC),603,,1.61716467426,0.07110829186,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:39
3,6,HARYANA,10,FATEHABAD *,41,Ratia,Q55377687,3,SIRSA (SC),603,,1.5869503982,0.08027517662,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:41
3,6,HARYANA,11,SIRSA,44,Rania,Q55377690,3,SIRSA (SC),603,,1.33937665357,0.0744494552,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:44
5,6,HARYANA,6,KARNAL,21,Karnal,Q19892546,5,KARNAL,605,,0.72739616646,0.01588845441,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:21
5,6,HARYANA,6,KARNAL,23,Assandh,Q30600415,5,KARNAL,605,,1.6099104474,0.06585963102,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:23
5,6,HARYANA,6,KARNAL,22,Gharaunda,Q55377632,5,KARNAL,605,,1.08057756783,0.04095032124,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:22
3,6,HARYANA,11,SIRSA,45,Sirsa,Q55377692,3,SIRSA (SC),603,,1.25027038259,0.03474262448,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:45
4,6,HARYANA,9,JIND,37,Uchana,Q25241418,4,HISAR,604,,1.68174722796,0.08147509144,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:37
3,6,HARYANA,11,SIRSA,46,Ellenabad,Q55377693,3,SIRSA (SC),603,,2.20629486718,0.09598276353,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:46
3,6,HARYANA,10,FATEHABAD *,40,Fatehabad,Q55377684,3,SIRSA (SC),603,,2.16366984001,0.07421366485,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:40
4,6,HARYANA,12,HISAR,48,Uklana,Q25241420,4,HISAR,604,,1.75051039622,0.07811976784,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:48
6,6,HARYANA,9,JIND,35,Safidon,Q55377669,6,SONIPAT,606,,1.32279345053,0.05053441456,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:35
5,6,HARYANA,7,PANIPAT,24,Panipat Rural,Q55377633,5,KARNAL,605,,1.26344247064,0.02454895042,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:24
5,6,HARYANA,7,PANIPAT,26,Israna,Q55377636,5,KARNAL,605,,1.32013889806,0.04838895479,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:26
5,6,HARYANA,7,PANIPAT,27,Samalkha,Q55377639,5,KARNAL,605,,1.10918771389,0.04141803996,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:27
4,6,HARYANA,12,HISAR,47,Adampur,Q25241419,4,HISAR,604,,2.30150004477,0.07559620247,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:47
6,6,HARYANA,9,JIND,36,Jind,Q55377670,6,SONIPAT,606,,0.80252451165,0.0206348577,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:36
4,6,HARYANA,12,HISAR,49,Narnaund,Q25241422,4,HISAR,604,,1.96499203106,0.08354733504,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:49
4,6,HARYANA,12,HISAR,51,Barwala,Q25241421,4,HISAR,604,,1.16505217723,0.03914143527,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:51
5,6,HARYANA,7,PANIPAT,25,Panipat City,Q55377635,5,KARNAL,605,,0.22460148421,0.00167771969,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:25
6,6,HARYANA,9,JIND,34,Julana,Q55377666,6,SONIPAT,606,,1.20510097027,0.0551794314,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:34
6,6,HARYANA,8,SONIPAT,33,Baroda,Q55377665,6,SONIPAT,606,,1.68892225413,0.0640531947,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:33
4,6,HARYANA,12,HISAR,53,Nalwa Chaudhry,Q18391534,4,HISAR,604,,1.47129745002,0.06722212761,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:53
4,6,HARYANA,12,HISAR,50,Hansi,Q25241417,4,HISAR,604,,1.55090783745,0.03928682459,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:50
4,6,HARYANA,12,HISAR,52,Hisar,Q25241416,4,HISAR,604,,0.31256743998,0.0055012599,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:52
6,6,HARYANA,8,SONIPAT,32,Gohana,Q55377663,6,SONIPAT,606,,1.23444110009,0.03511944604,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:32
6,6,HARYANA,8,SONIPAT,28,Ganaur,Q55377655,6,SONIPAT,606,,1.12495879605,0.03326156687,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:28
7,6,HARYANA,14,ROHTAK,61,Garhi Sampla-Kiloi,Q55377707,7,ROHTAK,607,,1.80079226876,0.050677847,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:61
4,6,HARYANA,13,BHIWANI,59,Bawani Khera,Q4873763,4,HISAR,604,,1.99773052779,0.0737150159,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:59
7,6,HARYANA,14,ROHTAK,60,Meham,Q55377695,7,ROHTAK,607,,1.29831872169,0.05785013415,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:60
6,6,HARYANA,8,SONIPAT,29,Rai,Q55377656,6,SONIPAT,606,,1.06659862962,0.03427772039,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:29
8,6,HARYANA,13,BHIWANI,54,Loharu,Q6667978,8,BHIWANI-MAHENDRAGARH,608,,2.10938277031,0.11321074632,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:54
6,6,HARYANA,8,SONIPAT,31,Sonipat,Q55377661,6,SONIPAT,606,,0.30545399412,0.00404248544,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:31
6,6,HARYANA,8,SONIPAT,30,Kharkhauda,Q55377658,6,SONIPAT,606,,1.02455889423,0.03109531684,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:30
8,6,HARYANA,13,BHIWANI,58,Tosham,Q7827605,8,BHIWANI-MAHENDRAGARH,608,,1.73231892697,0.08926666807,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:58
7,6,HARYANA,14,ROHTAK,63,Kalanaur,Q55377709,7,ROHTAK,607,,1.71213086374,0.04369452212,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:63
7,6,HARYANA,14,ROHTAK,62,Rohtak,Q25209415,7,ROHTAK,607,,0.20496360032,0.00267999088,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:62
7,6,HARYANA,15,JHAJJAR *,64,Bahadurgarh,Q55377711,7,ROHTAK,607,,0.79479217819,0.01984479571,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:64
7,6,HARYANA,15,JHAJJAR *,67,Beri,Q55377714,7,ROHTAK,607,,1.84133069348,0.05408107663,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:67
8,6,HARYANA,13,BHIWANI,57,Bhiwani,Q19882334,8,BHIWANI-MAHENDRAGARH,608,,1.0945583947,0.03332189058,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:57
8,6,HARYANA,13,BHIWANI,56,Dadri,Q5208117,8,BHIWANI-MAHENDRAGARH,608,,1.58058480713,0.05265754377,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:56
7,6,HARYANA,15,JHAJJAR *,66,Jhajjar,Q25209411,7,ROHTAK,607,,1.56400849372,0.04088431935,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:66
7,6,HARYANA,15,JHAJJAR *,65,Badli,Q55377712,7,ROHTAK,607,,1.73641762688,0.06351061165,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:65
8,6,HARYANA,13,BHIWANI,55,Badhra,Q25241415,8,BHIWANI-MAHENDRAGARH,608,,1.41322900204,0.06484787101,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:55
9,6,HARYANA,18,GURGAON,76,Badshahpur,Q55377741,9,GURGAON,609,,1.40775263486,0.0329825275,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:76
9,6,HARYANA,18,GURGAON,75,Pataudi,Q25209417,9,GURGAON,609,,1.41600973975,0.04465842153,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:75
10,6,HARYANA,19,FARIDABAD,90,Tigaon,Q55377776,10,FARIDABAD,610,,0.80448599287,0.02106068489,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:90
9,6,HARYANA,18,GURGAON,77,Gurgaon,Q20065340,9,GURGAON,609,,0.41504713859,0.00716770892,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:77
8,6,HARYANA,16,MAHENDRAGARH,69,Mahendragarh,Q55377718,8,BHIWANI-MAHENDRAGARH,608,,1.5118287609,0.0629325044,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:69
10,6,HARYANA,19,FARIDABAD,87,Badkhal,Q55377771,10,FARIDABAD,610,,0.42730953913,0.00725658072,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:87
8,6,HARYANA,16,MAHENDRAGARH,68,Ateli,Q55377716,8,BHIWANI-MAHENDRAGARH,608,,1.59346524488,0.04778297414,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:68
7,6,HARYANA,17,REWARI,73,Kosli,Q55377739,7,ROHTAK,607,,1.64904423876,0.06375998338,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:73
9,6,HARYANA,18,GURGAON,78,Sohna,Q55377744,9,GURGAON,609,,1.40822769011,0.05144186288,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:78
10,6,HARYANA,19,FARIDABAD,89,Faridabad,Q55377774,10,FARIDABAD,610,,0.22001396828,0.00259028796,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:89
10,6,HARYANA,19,FARIDABAD,86,Faridabad NIT,Q55377769,10,FARIDABAD,610,,0.48423329917,0.00931810316,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:86
10,6,HARYANA,19,FARIDABAD,85,Prithla,Q55377767,10,FARIDABAD,610,,1.22436367446,0.03311326267,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:85
10,6,HARYANA,19,FARIDABAD,88,Ballabhgarh,Q55377773,10,FARIDABAD,610,,0.27456692461,0.00249834281,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:88
9,6,HARYANA,17,REWARI,74,Rewari,Q15694356,9,GURGAON,609,,1.08445233951,0.02308459794,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:74
9,6,HARYANA,17,REWARI,72,Bawal,Q55377737,9,GURGAON,609,,1.80834572251,0.05242881941,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:72
10,6,HARYANA,19,FARIDABAD,82,Hathin,Q55377750,10,FARIDABAD,610,,1.4615823367,0.04745716162,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:82
10,6,HARYANA,19,FARIDABAD,84,Palwal,Q55377763,10,FARIDABAD,610,,1.4954745781,0.03952103634,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:84
9,6,HARYANA,18,GURGAON,79,Nuh,Q55377746,9,GURGAON,609,,0.98144473464,0.03785130335,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:79
8,6,HARYANA,16,MAHENDRAGARH,70,Narnaul,Q55377720,8,BHIWANI-MAHENDRAGARH,608,,0.97951177613,0.02538987276,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:70
8,6,HARYANA,16,MAHENDRAGARH,71,Nangal chaudhry,Q55377722,8,BHIWANI-MAHENDRAGARH,608,,1.64591233124,0.04341211619,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:71
10,6,HARYANA,19,FARIDABAD,83,Hodal,Q55377752,10,FARIDABAD,610,,1.03803640247,0.0351232809,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:83
9,6,HARYANA,18,GURGAON,80,Ferozepur Jhirka,Q55377747,9,GURGAON,609,,1.51328613661,0.04685584908,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:80
9,6,HARYANA,18,GURGAON,81,Punahana,Q55377749,9,GURGAON,609,,1.0229569294,0.02778549178,country:in/state:hr,HR,country:in/state:hr/assembly-constituency:81
