OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,toreconcile,WIKIDATA,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
6,20,JHARKHAND,13,BOKARO,35,BERMO,Bermo,Q4892575,6,GIRIDIH,2006,Pre delimitation,1.58347701717,0.04045650553,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:35
7,20,JHARKHAND,12,DHANBAD,41,JHARIA,Jharia,Q6190933,7,DHANBAD,2007,Pre delimitation,0.39463015983,0.00642315035,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:41
7,20,JHARKHAND,13,BOKARO,36,BOKARO,Bokaro,Q4938728,7,DHANBAD,2007,Pre delimitation,0.95558423443,0.03064938541,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:36
7,20,JHARKHAND,13,BOKARO,37,CHANDANKIYARI (SC),Chandankiyari,Q5070960,7,DHANBAD,2007,Pre delimitation,1.24158115218,0.05156801319,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:37
8,20,JHARKHAND,14,RANCHI,65,KANKE (SC),Kanke,Q6363703,8,RANCHI,2008,Pre delimitation,1.89589012958,0.07099149929,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:65
14,20,JHARKHAND,4,HAZARIBAG,23,RAMGARH,Ramgarh,Q7289496,14,HAZARIBAGH,2014,Pre delimitation,1.48460820965,0.05731792236,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:23
12,20,JHARKHAND,15,LOHARDAGA,72,LOHARDAGA (ST),Lohardaga,Q6667967,12,LOHARDAGA (ST),2012,Pre delimitation,2.23203668748,0.13246143041,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:72
12,20,JHARKHAND,14,RANCHI,66,MANDAR (ST),Mandar,Q6747825,12,LOHARDAGA (ST),2012,Pre delimitation,2.15712955269,0.10790944016,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:66
12,20,JHARKHAND,16,GUMLA,69,BISHNUPUR (ST),Bishunpur,Q4918150,12,LOHARDAGA (ST),2012,Pre delimitation,2.3559616837,0.12944920892,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:69
8,20,JHARKHAND,14,RANCHI,62,KHIJRI (ST),Khijri,Q6401593,8,RANCHI,2008,Pre delimitation,1.85887610266,0.09126959066,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:62
8,20,JHARKHAND,14,RANCHI,64,HATIA,Hatia,Q5681579,8,RANCHI,2008,Pre delimitation,0.76565258972,0.01911118275,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:64
8,20,JHARKHAND,14,RANCHI,61,SILLI,Silli,Q7515360,8,RANCHI,2008,Pre delimitation,1.53614388015,0.08153081778,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:61
8,20,JHARKHAND,14,RANCHI,63,RANCHI,Ranchi,Q7290800,8,RANCHI,2008,Pre delimitation,0.19546851563,0.00223438046,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:63
12,20,JHARKHAND,16,GUMLA,68,GUMLA (ST),Gumla,Q5618143,12,LOHARDAGA (ST),2012,Pre delimitation,2.50659574498,0.15606044251,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:68
12,20,JHARKHAND,16,GUMLA,67,SISAI (ST),Sisai,Q7530750,12,LOHARDAGA (ST),2012,Pre delimitation,2.460210736,0.13525027548,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:67
11,20,JHARKHAND,14,RANCHI,60,KHUNTI (ST),Khunti,Q16916552,11,KHUNTI (ST),2011,Pre delimitation,1.90307777041,0.10952803455,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:60
11,20,JHARKHAND,14,RANCHI,58,TAMAR (ST),Tamar,Q7680722,11,KHUNTI (ST),2011,Pre delimitation,2.06697947889,0.11531472319,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:58
8,20,JHARKHAND,22,SARAIKELA,50,ICHAGARH,Ichagarh,Q5986030,8,RANCHI,2008,Pre delimitation,1.54676819439,0.08940458188,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:50
11,20,JHARKHAND,14,RANCHI,59,TORPA (ST),Torpa,Q7826717,11,KHUNTI (ST),2011,Pre delimitation,1.77434445771,0.07533240766,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:59
9,20,JHARKHAND,18,PURBI SINGHBHUM,47,JUGSALAI (SC),Jugsalai,Q6304955,9,JAMSHEDPUR,2009,Pre delimitation,1.48831737542,0.06920762626,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:47
11,20,JHARKHAND,16,GUMLA,70,SIMDEGA (ST),Simdega,Q7517516,11,KHUNTI (ST),2011,Pre delimitation,1.17000905288,0.05165465619,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:70
10,20,JHARKHAND,22,SARAIKELA,51,SERAIKELLA (ST),Seraikella,Q7452653,10,SINGHBHUM (ST),2010,Pre delimitation,1.79629048959,0.07293923222,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:51
10,20,JHARKHAND,17,PACHIM SINGHBHUM,56,CHAKRADHARPUR (ST),Chakradharpur,Q5068395,10,SINGHBHUM (ST),2010,Pre delimitation,2.126953307,0.16572422558,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:56
9,20,JHARKHAND,18,PURBI SINGHBHUM,48,JAMSHEDPUR EAST,Jamshedpur East,Q6148211,9,JAMSHEDPUR,2009,Pre delimitation,0.267473963,0.00274870024,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:48
9,20,JHARKHAND,18,PURBI SINGHBHUM,49,JAMSHEDPUR WEST,Jamshedpur West,Q6148214,9,JAMSHEDPUR,2009,Pre delimitation,0.25290124852,0.00178640933,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:49
9,20,JHARKHAND,18,PURBI SINGHBHUM,45,GHATSILA (ST),Ghatsila,Q5555939,9,JAMSHEDPUR,2009,Pre delimitation,1.41185353128,0.08394648393,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:45
11,20,JHARKHAND,21,SIMDEGA,71,KOLEBIRA (ST),Kolebira,Q6427162,11,KHUNTI (ST),2011,Pre delimitation,2.48762145312,0.17979752746,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:71
9,20,JHARKHAND,18,PURBI SINGHBHUM,46,POTKA (ST),Potka,Q7234962,9,JAMSHEDPUR,2009,Pre delimitation,1.59518230767,0.07616521023,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:46
11,20,JHARKHAND,17,PACHIM SINGHBHUM,57,KHARASAWAN (ST),Kharsawan,Q6400757,11,KHUNTI (ST),2011,Pre delimitation,0.62787565159,0.01612226032,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:57
10,20,JHARKHAND,17,PACHIM SINGHBHUM,52,CHAIBASA (ST),Chaibasa,Q5067763,10,SINGHBHUM (ST),2010,Pre delimitation,1.57049754152,0.09996037411,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:52
9,20,JHARKHAND,18,PURBI SINGHBHUM,44,BAHARAGORA,Baharagora,Q4842436,9,JAMSHEDPUR,2009,Pre delimitation,1.65860559452,0.0786727261,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:44
10,20,JHARKHAND,17,PACHIM SINGHBHUM,55,MANOHARPUR (ST),Manoharpur,Q6751143,10,SINGHBHUM (ST),2010,Pre delimitation,1.81952540825,0.10845967065,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:55
10,20,JHARKHAND,17,PACHIM SINGHBHUM,53,MAJHGAON (ST),Majhgaon,Q6737762,10,SINGHBHUM (ST),2010,Pre delimitation,1.92118962766,0.10345892019,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:53
10,20,JHARKHAND,17,PACHIM SINGHBHUM,54,JAGANATHPUR (ST),Jaganathpur,Q6122124,10,SINGHBHUM (ST),2010,Pre delimitation,1.97934982536,0.13963659363,country:in/state:jh,JH,country:in/state:jh/assembly-constituency:54
