OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,toreconcile,WIKIDATA,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
1,8,RAJASTHAN,1,GANGANAGAR,1,Sadulshahar,Sadulshahar,Q17088088,1,GANGANAGAR(SC),801,,3.3010250756,0.13847072724,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:1
1,8,RAJASTHAN,1,GANGANAGAR,3,Karanpur,Karanpur,Q17064047,1,GANGANAGAR(SC),801,,2.8240380242,0.16216626573,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:3
1,8,RAJASTHAN,1,GANGANAGAR,2,Ganganagar,Ganganagar,Q17053346,1,GANGANAGAR(SC),801,,1.22162198426,0.03620758097,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:2
1,8,RAJASTHAN,2,HANUMANGARH *,7,Sangaria,Sangaria,Q17088543,1,GANGANAGAR(SC),801,,2.91736106373,0.12583417928,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:7
1,8,RAJASTHAN,2,HANUMANGARH *,8,Hanumangarh,Hanumangarh,Q17054514,1,GANGANAGAR(SC),801,,2.50675500368,0.12569394298,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:8
1,8,RAJASTHAN,1,GANGANAGAR,5,Raisinghnagar(SC),Raisinghnagar,Q17085482,1,GANGANAGAR(SC),801,,3.39745997306,0.23215437121,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:5
1,8,RAJASTHAN,2,HANUMANGARH *,9,Pilibanga (SC),Pilibanga,Q17082999,1,GANGANAGAR(SC),801,,3.97291255857,0.20417630466,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:9
1,8,RAJASTHAN,1,GANGANAGAR,4,Suratgarh,Suratgarh,Q17097345,1,GANGANAGAR(SC),801,,3.07850680523,0.20962548794,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:4
3,8,RAJASTHAN,2,HANUMANGARH *,10,Nohar,Nohar,Q17080057,3,CHURU,803,,4.1577279176,0.29101063333,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:10
2,8,RAJASTHAN,1,GANGANAGAR,6,Anupgarh (SC),Anupgarh,Q16251429,2,BIKANER (SC),802,,2.43580901574,0.20793411352,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:6
3,8,RAJASTHAN,2,HANUMANGARH *,11,Bhadra,Bhadra,Q16254548,3,CHURU,803,,3.12878721524,0.18279107488,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:11
2,8,RAJASTHAN,3,BIKANER,16,Lunkaransar,Lunkaransar,Q17070415,2,BIKANER (SC),802,,5.06383494569,0.60128699381,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:16
2,8,RAJASTHAN,3,BIKANER,12,Khajuwala(SC),Khajuwala,Q17064760,2,BIKANER (SC),802,,5.15744307707,0.73650696389,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:12
3,8,RAJASTHAN,4,CHURU,19,Sadulpur,Sadulpur,Q15697396,3,CHURU,803,,2.65780115965,0.15655765258,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:19
3,8,RAJASTHAN,4,CHURU,20,Taranagar,Taranagar,Q15648110,3,CHURU,803,,3.216654613,0.25805495099,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:20
3,8,RAJASTHAN,4,CHURU,21,Sardarshahar,Sardarshahar,Q17088839,3,CHURU,803,,3.04211280569,0.35718634828,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:21
3,8,RAJASTHAN,4,CHURU,22,Churu,Churu,Q15647648,3,CHURU,803,,2.16166908054,0.14065507412,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:22
