OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
4,8,RAJASTHAN,5,JHUNJHUNUN,28,Mandawa,4,JHUNJHUNU,804,,1.87663202324,0.10060736861,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:28
2,8,RAJASTHAN,4,CHURU,17,Dungargarh,2,BIKANER (SC),802,,2.54172291311,0.27202453213,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:17
4,8,RAJASTHAN,5,JHUNJHUNUN,26,Surajgarh,4,JHUNJHUNU,804,,1.7677128735,0.08941291946,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:26
17,8,RAJASTHAN,16,JAISALMER,132,Jaisalmer,17,BARMER,817,,8.46752696713,2.61713781843,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:132
3,8,RAJASTHAN,4,CHURU,23,Ratangarh,3,CHURU,803,,2.63316515262,0.18548228818,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:23
4,8,RAJASTHAN,5,JHUNJHUNUN,27,Jhunjhunu,4,JHUNJHUNU,804,,1.60594795271,0.05722218086,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:27
4,8,RAJASTHAN,13,SIKAR,32,Fatehpur,4,JHUNJHUNU,804,,1.7484032089,0.0962012814,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:32
2,8,RAJASTHAN,3,BIKANER,13,Bikaner West,2,BIKANER (SC),802,,0.60540055607,0.0138800261,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:13
8,8,RAJASTHAN,6,ALWAR,59,Tijara,8,ALWAR,808,,1.65990663718,0.06347171826,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:59
2,8,RAJASTHAN,3,BIKANER,14,Bikaner East,2,BIKANER (SC),802,,0.79370346922,0.02342204664,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:14
8,8,RAJASTHAN,6,ALWAR,62,Behror,8,ALWAR,808,,1.96132747775,0.05088641669,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:62
16,8,RAJASTHAN,16,JAISALMER,133,Pokaran,16,JODHPUR,816,,7.2817233618,0.88075029678,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:133
4,8,RAJASTHAN,5,JHUNJHUNUN,31,Khetri,4,JHUNJHUNU,804,,1.70472198434,0.07981666785,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:31
8,8,RAJASTHAN,6,ALWAR,60,Kishangarh bas,8,ALWAR,808,,2.12990536001,0.07067027406,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:60
4,8,RAJASTHAN,5,JHUNJHUNUN,29,Nawalgarh,4,JHUNJHUNU,804,,1.5921749651,0.05747963896,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:29
8,8,RAJASTHAN,6,ALWAR,61,Mundawar,8,ALWAR,808,,1.986130398,0.06449182081,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:61
4,8,RAJASTHAN,5,JHUNJHUNUN,30,Udaipurwati,4,JHUNJHUNU,804,,1.76103493942,0.08020711938,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:30
2,8,RAJASTHAN,3,BIKANER,17,Dungargarh,2,BIKANER (SC),802,,1.30656137755,0.06066701355,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:17
3,8,RAJASTHAN,4,CHURU,24,Sujangarh(SC),3,CHURU,803,,3.28411214683,0.17943201074,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:24
5,8,RAJASTHAN,13,SIKAR,33,Lachhmangarh,5,SIKAR,805,,2.09194784068,0.11024181995,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:33
5,8,RAJASTHAN,13,SIKAR,38,Neema Ka Thana,5,SIKAR,805,,1.56150498899,0.07899661055,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:38
2,8,RAJASTHAN,3,BIKANER,18,Nokha,2,BIKANER (SC),802,,3.07773487543,0.28066544955,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:18
5,8,RAJASTHAN,13,SIKAR,35,Sikar,5,SIKAR,805,,1.69148637044,0.05136585681,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:35
6,8,RAJASTHAN,12,JAIPUR,40,Kotputli,6,JAIPUR RURAL,806,,1.52493764304,0.0581953138,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:40
6,8,RAJASTHAN,6,ALWAR,63,Bansur,6,JAIPUR RURAL,806,,1.66425903773,0.07731507753,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:63
5,8,RAJASTHAN,13,SIKAR,34,Dhod (SC),5,SIKAR,805,,2.33910223133,0.10928766926,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:34
16,8,RAJASTHAN,15,JODHPUR,122,Phalodi,16,JODHPUR,816,,5.2225959071,0.56028612498,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:122
9,8,RAJASTHAN,7,BHARATPUR,70,Kaman,9,BHARATPUR (SC),809,,1.49879008307,0.06813405209,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:70
14,8,RAJASTHAN,14,NAGAUR,106,Ladnun,14,NAGAUR,814,,2.8305641821,0.1474398739,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:106
9,8,RAJASTHAN,6,ALWAR,65,Alwar Rural (SC),9,BHARATPUR (SC),809,,2.6222103488,0.10568395552,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:65
9,8,RAJASTHAN,6,ALWAR,67,Ramgarh,9,BHARATPUR (SC),809,,2.44376797735,0.07699698626,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:67
5,8,RAJASTHAN,13,SIKAR,37,Khandela,5,SIKAR,805,,1.88972820983,0.07730549528,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:37
14,8,RAJASTHAN,14,NAGAUR,109,Nagaur,14,NAGAUR,814,,2.85917578265,0.1580200441,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:109
5,8,RAJASTHAN,13,SIKAR,39,Srimadhopur,5,SIKAR,805,,1.94652095158,0.06876429621,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:39
5,8,RAJASTHAN,13,SIKAR,36,Danta Ramgarh,5,SIKAR,805,,2.09905207288,0.11509903123,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:36
14,8,RAJASTHAN,14,NAGAUR,108,Jayal (SC),14,NAGAUR,814,,2.84039089845,0.22898805439,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:108
6,8,RAJASTHAN,12,JAIPUR,41,Viratnagar,6,JAIPUR RURAL,806,,1.42517628368,0.06439124951,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:41
9,8,RAJASTHAN,7,BHARATPUR,71,Nagar,9,BHARATPUR (SC),809,,2.49576183263,0.06870278921,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:71
9,8,RAJASTHAN,6,ALWAR,66,Alwar Urban,9,BHARATPUR (SC),809,,0.46072134269,0.00544996736,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:66
14,8,RAJASTHAN,14,NAGAUR,107,Deedwana,14,NAGAUR,814,,2.03856445999,0.1196938816,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:107
9,8,RAJASTHAN,7,BHARATPUR,72,Deeg-Kumher,9,BHARATPUR (SC),809,,1.75882673371,0.06425119092,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:72
11,8,RAJASTHAN,6,ALWAR,64,Thanagazi,11,DAUSA (ST),811,,2.46059416747,0.12587171047,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:64
16,8,RAJASTHAN,15,JODHPUR,123,Lohawat,16,JODHPUR,816,,4.34255239909,0.3244011364,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:123
14,8,RAJASTHAN,14,NAGAUR,110,Khinwsar,14,NAGAUR,814,,3.96216867047,0.27405118852,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:110
9,8,RAJASTHAN,6,ALWAR,69,Kathumar (SC),9,BHARATPUR (SC),809,,1.50727014521,0.05892523544,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:69
6,8,RAJASTHAN,12,JAIPUR,42,Shahpura,6,JAIPUR RURAL,806,,1.30784553812,0.04818179194,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:42
14,8,RAJASTHAN,14,NAGAUR,115,Nawan,14,NAGAUR,814,,2.62800191599,0.11495398245,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:115
9,8,RAJASTHAN,6,ALWAR,68,Rajgarh-Laxmangarh (ST),9,BHARATPUR (SC),809,,1.69165343709,0.06688058161,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:68
5,8,RAJASTHAN,12,JAIPUR,43,Chomu,5,SIKAR,805,,1.40303280462,0.04414179812,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:43
6,8,RAJASTHAN,12,JAIPUR,44,Phulera,6,JAIPUR RURAL,806,,2.75566505609,0.10320573906,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:44
14,8,RAJASTHAN,14,NAGAUR,113,Makrana,14,NAGAUR,814,,1.61304209555,0.10505531596,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:113
6,8,RAJASTHAN,12,JAIPUR,47,Amber,6,JAIPUR RURAL,806,,1.8654013207,0.08750338379,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:47
6,8,RAJASTHAN,12,JAIPUR,48,Jamwa Ramgarh (ST),6,JAIPUR RURAL,806,,1.791053402,0.08619277611,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:48
14,8,RAJASTHAN,14,NAGAUR,114,Parbatsar,14,NAGAUR,814,,2.94328071062,0.12765691252,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:114
9,8,RAJASTHAN,7,BHARATPUR,74,Nadbai,9,BHARATPUR (SC),809,,2.35502963246,0.08392525039,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:74
9,8,RAJASTHAN,7,BHARATPUR,73,Bharatpur,9,BHARATPUR (SC),809,,0.97154300702,0.02062950227,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:73
6,8,RAJASTHAN,12,JAIPUR,46,Jhotwara,6,JAIPUR RURAL,806,,2.08787502942,0.07233426956,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:46
11,8,RAJASTHAN,11,DAUSA *,86,Mahuwa,11,DAUSA (ST),811,,1.82859006718,0.06224381373,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:86
22,8,RAJASTHAN,14,NAGAUR,112,Degana,22,RAJSAMAND,822,,2.63694215076,0.1776237194,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:112
11,8,RAJASTHAN,11,DAUSA *,85,Bandikui,11,DAUSA (ST),811,,1.31495832396,0.05070788256,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:85
9,8,RAJASTHAN,7,BHARATPUR,75,Weir (SC),9,BHARATPUR (SC),809,,1.66934253412,0.075911195,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:75
15,8,RAJASTHAN,15,JODHPUR,125,Osian,15,PALI,815,,2.8329802834,0.21427434006,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:125
11,8,RAJASTHAN,11,DAUSA *,88,Dausa,11,DAUSA (ST),811,,1.71848354573,0.0585600097,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:88
13,8,RAJASTHAN,21,AJMER,99,Pushkar,13,AJMER,813,,3.5674711546,0.10923318772,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:99
7,8,RAJASTHAN,12,JAIPUR,50,Vidhyadhar Nagar,7,JAIPUR,807,,0.24415440654,0.00197153741,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:50
15,8,RAJASTHAN,15,JODHPUR,126,Bhopalgarh(SC),15,PALI,815,,2.60348697574,0.24290942273,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:126
16,8,RAJASTHAN,15,JODHPUR,124,Shergarh,16,JODHPUR,816,,2.9149182413,0.2800039442,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:124
11,8,RAJASTHAN,12,JAIPUR,57,Bassi (ST),11,DAUSA (ST),811,,1.84167253239,0.06435264786,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:57
9,8,RAJASTHAN,7,BHARATPUR,76,Bayana (SC),9,BHARATPUR (SC),809,,2.20227790577,0.08087596241,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:76
11,8,RAJASTHAN,11,DAUSA *,87,Sikrai (SC),11,DAUSA (ST),811,,1.29419701284,0.06213503387,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:87
13,8,RAJASTHAN,12,JAIPUR,45,Dudu (SC),13,AJMER,813,,3.2394542477,0.18664888732,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:45
10,8,RAJASTHAN,9,KARAULI *,81,Todabhim(ST),10,KARAULI ?DHOLPUR(SC),810,,1.79412972631,0.11429109931,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:81
22,8,RAJASTHAN,14,NAGAUR,111,Merta (SC),22,RAJSAMAND,822,,2.3240824062,0.16758328836,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:111
7,8,RAJASTHAN,12,JAIPUR,56,Bagru (SC),7,JAIPUR,807,,1.69182499885,0.07063867313,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:56
10,8,RAJASTHAN,8,DHAULPUR,80,Rajakhera,10,KARAULI ?DHOLPUR(SC),810,,1.73845013207,0.05613294903,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:80
10,8,RAJASTHAN,8,DHAULPUR,78,Bari,10,KARAULI ?DHOLPUR(SC),810,,1.98538279084,0.07588737711,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:78
13,8,RAJASTHAN,21,AJMER,98,Kishangarh,13,AJMER,813,,2.82124086322,0.14078635972,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:98
10,8,RAJASTHAN,8,DHAULPUR,79,Dholpur,10,KARAULI ?DHOLPUR(SC),810,,1.14073370911,0.03999737758,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:79
10,8,RAJASTHAN,9,KARAULI *,82,Hindaun (SC),10,KARAULI ?DHOLPUR(SC),810,,1.69054815379,0.0400395383,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:82
10,8,RAJASTHAN,8,DHAULPUR,77,Baseri (SC),10,KARAULI ?DHOLPUR(SC),810,,2.21340446899,0.10349329837,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:77
10,8,RAJASTHAN,9,KARAULI *,83,Karauli,10,KARAULI ?DHOLPUR(SC),810,,2.14978021914,0.12169388727,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:83
11,8,RAJASTHAN,12,JAIPUR,58,Chaksu (SC),11,DAUSA (ST),811,,2.53804344715,0.11789467451,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:58
11,8,RAJASTHAN,11,DAUSA *,89,Lalsot (ST),11,DAUSA (ST),811,,1.62870361107,0.08506723767,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:89
17,8,RAJASTHAN,17,BARMER,134,Sheo,17,BARMER,817,,6.29943400932,0.8231875941,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:134
12,8,RAJASTHAN,10,SAWAI MADHOPUR,91,Bamanwas(ST),12,TONK ? SAWAI MADHOPUR,812,,2.73354353461,0.13271472815,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:91
16,8,RAJASTHAN,15,JODHPUR,130,Luni,16,JODHPUR,816,,3.49217445901,0.22376804137,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:130
15,8,RAJASTHAN,15,JODHPUR,131,Bilara (SC),15,PALI,815,,2.89548689997,0.19421369396,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:131
12,8,RAJASTHAN,22,TONK,94,Malpura,12,TONK ? SAWAI MADHOPUR,812,,2.38980305784,0.19500881575,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:94
17,8,RAJASTHAN,17,BARMER,136,Baytoo,17,BARMER,817,,4.1351959608,0.3738800558,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:136
13,8,RAJASTHAN,21,AJMER,100,Ajmer North,13,AJMER,813,,0.38599716524,0.0046955681,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:100
13,8,RAJASTHAN,21,AJMER,102,Nasirabad,13,AJMER,813,,2.68403479425,0.12849780978,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:102
12,8,RAJASTHAN,22,TONK,95,Niwai (SC),12,TONK ? SAWAI MADHOPUR,812,,2.56693538035,0.13986700354,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:95
22,8,RAJASTHAN,20,PALI,116,Jaitaran,22,RAJSAMAND,822,,3.35547040519,0.19124636706,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:116
16,8,RAJASTHAN,15,JODHPUR,129,Soorsagar,16,JODHPUR,816,,0.51699394051,0.00824098616,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:129
16,8,RAJASTHAN,15,JODHPUR,127,Sardarpura,16,JODHPUR,816,,0.44097243358,0.00710698721,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:127
13,8,RAJASTHAN,21,AJMER,101,Ajmer South (SC),13,AJMER,813,,0.41883828192,0.00675170348,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:101
12,8,RAJASTHAN,10,SAWAI MADHOPUR,90,Gangapur,12,TONK ? SAWAI MADHOPUR,812,,1.19998879112,0.05578270772,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:90
17,8,RAJASTHAN,17,BARMER,137,Pachpadra,17,BARMER,817,,3.43092993633,0.21572011047,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:137
10,8,RAJASTHAN,9,KARAULI *,84,Sapotra (ST),10,KARAULI ?DHOLPUR(SC),810,,2.37258254812,0.16416717773,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:84
16,8,RAJASTHAN,15,JODHPUR,128,Jodhpur,16,JODHPUR,816,,0.3193601404,0.00281066149,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:128
12,8,RAJASTHAN,10,SAWAI MADHOPUR,92,Sawai Madhopur,12,TONK ? SAWAI MADHOPUR,812,,1.66827896719,0.08967372269,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:92
17,8,RAJASTHAN,17,BARMER,135,Barmer,17,BARMER,817,,2.87776583028,0.24196734249,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:135
12,8,RAJASTHAN,22,TONK,96,Tonk,12,TONK ? SAWAI MADHOPUR,812,,2.56140050226,0.10545390933,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:96
13,8,RAJASTHAN,21,AJMER,104,Masuda,13,AJMER,813,,2.25076464183,0.1517910108,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:104
15,8,RAJASTHAN,20,PALI,117,Sojat (SC),15,PALI,815,,3.03513389538,0.18115267411,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:117
13,8,RAJASTHAN,21,AJMER,105,Kekri,13,AJMER,813,,2.56383501335,0.16251203311,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:105
22,8,RAJASTHAN,21,AJMER,103,Beawar,22,RAJSAMAND,822,,2.26430413173,0.06165583223,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:103
12,8,RAJASTHAN,10,SAWAI MADHOPUR,93,Khandar (SC),12,TONK ? SAWAI MADHOPUR,812,,3.48175227175,0.18001798046,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:93
15,8,RAJASTHAN,20,PALI,118,Pali,15,PALI,815,,2.45915676726,0.14539213103,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:118
12,8,RAJASTHAN,22,TONK,97,Deoli-Uniara,12,TONK ? SAWAI MADHOPUR,812,,4.27502974587,0.20869338684,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:97
17,8,RAJASTHAN,17,BARMER,138,Siwana,17,BARMER,817,,3.60185864182,0.28605555679,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:138
15,8,RAJASTHAN,20,PALI,121,Sumerpur,15,PALI,815,,3.56174987136,0.23262728691,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:121
23,8,RAJASTHAN,24,BHILWARA,177,Asind,23,BHILWARA,823,,2.54148915258,0.16113052838,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:177
15,8,RAJASTHAN,20,PALI,119,Marwar Junction,15,PALI,815,,2.60273872813,0.18523897663,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:119
18,8,RAJASTHAN,18,JALOR,141,Ahore,18,JALORE,818,,3.01817764606,0.20719654639,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:141
22,8,RAJASTHAN,25,RAJSAMAND *,173,Bhim,22,RAJSAMAND,822,,3.51333830368,0.11683564932,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:173
23,8,RAJASTHAN,24,BHILWARA,181,Shahpura(SC),23,BHILWARA,823,,2.12066608394,0.15474020478,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:181
17,8,RAJASTHAN,17,BARMER,140,Chohtan (SC),17,BARMER,817,,3.28614261787,0.33808894981,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:140
23,8,RAJASTHAN,23,BUNDI,184,Hindoli,23,BHILWARA,823,,2.82670073167,0.18274674141,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:184
24,8,RAJASTHAN,23,BUNDI,185,Keshoraipatan(SC),24,KOTA,824,,2.75721239706,0.15166317182,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:185
17,8,RAJASTHAN,17,BARMER,139,Gudha Malani,17,BARMER,817,,2.72722762224,0.27571072404,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:139
24,8,RAJASTHAN,30,KOTA,187,Pipalda,24,KOTA,824,,2.86176628243,0.14353446322,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:187
23,8,RAJASTHAN,24,BHILWARA,178,Mandal,23,BHILWARA,823,,4.13700223832,0.15589554207,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:178
23,8,RAJASTHAN,24,BHILWARA,182,Jahazpur,23,BHILWARA,823,,2.67480397205,0.14019012779,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:182
18,8,RAJASTHAN,18,JALOR,142,Jalore (SC),18,JALORE,818,,2.57703926353,0.1714967672,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:142
18,8,RAJASTHAN,18,JALOR,143,Bhinmal,18,JALORE,818,,3.08466412125,0.1828877609,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:143
23,8,RAJASTHAN,24,BHILWARA,179,Sahara,23,BHILWARA,823,,3.09369483591,0.14196070279,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:179
15,8,RAJASTHAN,20,PALI,120,Bali,15,PALI,815,,2.58450576713,0.17838127168,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:120
24,8,RAJASTHAN,23,BUNDI,186,Bundi,24,KOTA,824,,2.28048161533,0.16388624167,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:186
23,8,RAJASTHAN,24,BHILWARA,183,Mandalgarh,23,BHILWARA,823,,2.66143542361,0.17507354224,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:183
22,8,RAJASTHAN,25,RAJSAMAND *,174,Kumbhalgarh,22,RAJSAMAND,822,,3.05608049548,0.12722592299,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:174
23,8,RAJASTHAN,24,BHILWARA,180,Bhilwara,23,BHILWARA,823,,0.64051307264,0.01128719306,country:in/state:rj,RJ,country:in/state:rj/assembly-constituency:180
